round,slice,client_id,is_mal,metric,value
23,head,7,True,score_nmse,0.0005337604838148993
23,head,7,True,V_all,0.008175987750291824
23,head,8,True,score_cos_all,1.0744745656847954
23,head,8,True,score_unit_mse,0.0008361671934835613
23,head,8,True,score_nmse,0.017231605054696092
23,head,8,True,V_all,0.0021814112551510334
23,head,9,True,score_cos_all,0.9891694886609912
23,head,9,True,score_unit_mse,0.0007697818800806999
23,head,9,True,score_nmse,0.0028048859162605098
23,head,9,True,V_all,0.0023992122150957584
23,last_block,0,False,score_cos_all,0.8463771641254425
23,last_block,0,False,score_unit_mse,7.779206498526037e-05
23,last_block,0,False,score_nmse,4.659458846534624e-05
23,last_block,0,False,V_all,5.534663614525925e-06
23,last_block,1,False,score_cos_all,0.33304375410079956
23,last_block,1,False,score_unit_mse,3.06106849166099e-05
23,last_block,1,False,score_nmse,3.644462209542868e-05
23,last_block,1,False,V_all,1.624916330911219e-05
23,last_block,2,False,score_cos_all,0.8469782322645187
23,last_block,2,False,score_unit_mse,7.784732588334009e-05
23,last_block,2,False,score_nmse,4.69452669150679e-05
23,last_block,2,False,V_all,5.047030754212756e-06
23,last_block,3,False,score_cos_all,1.0393261834979057
23,last_block,3,False,score_unit_mse,9.552636765874922e-05
23,last_block,3,False,score_nmse,6.931504993119191e-05
23,last_block,3,False,V_all,2.181115632993169e-06
23,last_block,4,False,score_cos_all,0.44933104515075684
23,last_block,4,False,score_unit_mse,4.129892840865068e-05
23,last_block,4,False,score_nmse,3.737395471631357e-05
23,last_block,4,False,V_all,1.2213957234052941e-05
23,last_block,5,False,score_cos_all,0.8101586103439331
23,last_block,5,False,score_unit_mse,7.446316158166155e-05
23,last_block,5,False,score_nmse,4.4380399923910515e-05
23,last_block,5,False,V_all,1.1836871635750867e-05
23,last_block,6,False,score_cos_all,0.6463130414485931
23,last_block,6,False,score_unit_mse,5.9403839259175584e-05
23,last_block,6,False,score_nmse,4.021352139061114e-05
23,last_block,6,False,V_all,4.928431735606864e-06
23,last_block,7,True,score_cos_all,0.7248024940490723
23,last_block,7,True,score_unit_mse,6.661796214757487e-05
23,last_block,7,True,score_nmse,4.2521642614868777e-05
23,last_block,7,True,V_all,6.468172159657115e-06
23,last_block,8,True,score_cos_all,0.9508287534117699
23,last_block,8,True,score_unit_mse,8.739245822653174e-05
23,last_block,8,True,score_nmse,0.000334212732440966
23,last_block,8,True,V_all,7.338576892834681e-07
23,last_block,9,True,score_cos_all,0.8924534544348717
23,last_block,9,True,score_unit_mse,8.202708704629913e-05
23,last_block,9,True,score_nmse,0.00012458846512213018
23,last_block,9,True,V_all,8.850403219184955e-07
24,head,0,False,score_cos_all,0.8356838524341583
24,head,0,False,score_unit_mse,0.0006503375479951501
24,head,0,False,score_nmse,0.0008869178773801377
24,head,0,False,V_all,0.0035341959446668625
24,head,1,False,score_cos_all,0.42227792739868164
24,head,1,False,score_unit_mse,0.00032862089574337006
24,head,1,False,score_nmse,0.0002967120792794079
24,head,1,False,V_all,0.02826370671391487
24,head,2,False,score_cos_all,0.39056533575057983
24,head,2,False,score_unit_mse,0.0003039419243577868
24,head,2,False,score_nmse,0.00029566946726143997
24,head,2,False,V_all,0.032974909991025925
24,head,3,False,score_cos_all,0.3887963891029358
24,head,3,False,score_unit_mse,0.00030256531317718327
24,head,3,False,score_nmse,0.00030918711207455704
24,head,3,False,V_all,0.05206220597028732
24,head,4,False,score_cos_all,0.4321180582046509
24,head,4,False,score_unit_mse,0.000336278579197824
24,head,4,False,score_nmse,0.0002662871339679354
24,head,4,False,V_all,0.004283750429749489
24,head,5,False,score_cos_all,0.6196273863315582
24,head,5,False,score_unit_mse,0.0004822003247682005
24,head,5,False,score_nmse,0.0003328577663531721
24,head,5,False,V_all,0.014776239171624184
24,head,6,False,score_cos_all,0.8196932375431061
24,head,6,False,score_unit_mse,0.0006378935649991035
24,head,6,False,score_nmse,0.0004021892691128907
24,head,6,False,V_all,0.014310876838862896
24,head,7,True,score_cos_all,1.0858965441584587
24,head,7,True,score_unit_mse,0.0008450556197203696
24,head,7,True,score_nmse,0.004664514903925932
24,head,7,True,V_all,0.0030447321478277445
24,head,8,True,score_cos_all,1.001655128551647
24,head,8,True,score_unit_mse,0.0007794983102940023
24,head,8,True,score_nmse,0.0030994105068664493
