round,slice,client_id,is_mal,metric,value
1,head,3,False,shrink_ratio,0.2335567034302396
1,head,4,False,norm_g,138.208740234375
1,head,4,False,norm_gI,3.975477695465088
1,head,4,False,I_mean,0.006594883743673563
1,head,4,False,I_sparsity,0.9976653456687927
1,head,4,False,shrink_ratio,0.028764300207956648
1,head,5,False,norm_g,135.218017578125
1,head,5,False,norm_gI,6.426976203918457
1,head,5,False,I_mean,0.0064899008721113205
1,head,5,False,I_sparsity,0.9906615018844604
1,head,5,False,shrink_ratio,0.04753047204086609
1,head,6,False,norm_g,118.0586929321289
1,head,6,False,norm_gI,8.407571792602539
1,head,6,False,I_mean,0.02188851684331894
1,head,6,False,I_sparsity,0.966926097869873
1,head,6,False,shrink_ratio,0.07121518613996447
1,head,7,True,norm_g,131.49630737304688
1,head,7,True,norm_gI,3.8323068618774414
1,head,7,True,I_mean,0.0049016945995390415
1,head,7,True,I_sparsity,0.9980545043945312
1,head,7,True,shrink_ratio,0.0291438363436731
1,head,8,True,norm_g,175.70172119140625
1,head,8,True,norm_gI,14.954110145568848
1,head,8,True,I_mean,0.01105476077646017
1,head,8,True,I_sparsity,0.9817120432853699
1,head,8,True,shrink_ratio,0.08511077776681554
1,head,9,True,norm_g,151.21278381347656
1,head,9,True,norm_gI,5.079211235046387
1,head,9,True,I_mean,0.006482118275016546
1,head,9,True,I_sparsity,0.9988327026367188
1,head,9,True,shrink_ratio,0.033589826911140284
1,last_block,0,False,norm_g,90.39250183105469
1,last_block,0,False,norm_gI,0.3367742598056793
1,last_block,0,False,I_mean,0.0010784085607156157
1,last_block,0,False,I_sparsity,1.0
1,last_block,0,False,shrink_ratio,0.0037256880049090038
1,last_block,1,False,norm_g,97.20309448242188
1,last_block,1,False,norm_gI,0.20368318259716034
1,last_block,1,False,I_mean,0.0004399718309286982
1,last_block,1,False,I_sparsity,1.0
1,last_block,1,False,shrink_ratio,0.0020954392828922965
1,last_block,2,False,norm_g,94.46564483642578
1,last_block,2,False,norm_gI,0.7343471646308899
1,last_block,2,False,I_mean,0.0015041495207697153
1,last_block,2,False,I_sparsity,1.0
1,last_block,2,False,shrink_ratio,0.007773695568399055
1,last_block,3,False,norm_g,95.93571472167969
1,last_block,3,False,norm_gI,0.5792871713638306
1,last_block,3,False,I_mean,0.0009081840398721397
1,last_block,3,False,I_sparsity,1.0
1,last_block,3,False,shrink_ratio,0.0060382848352607986
1,last_block,4,False,norm_g,80.93728637695312
1,last_block,4,False,norm_gI,0.19496920704841614
1,last_block,4,False,I_mean,0.0005624885088764131
1,last_block,4,False,I_sparsity,1.0
1,last_block,4,False,shrink_ratio,0.0024088923137399773
1,last_block,5,False,norm_g,75.48977661132812
1,last_block,5,False,norm_gI,0.16592124104499817
1,last_block,5,False,I_mean,0.0004404311184771359
1,last_block,5,False,I_sparsity,1.0
1,last_block,5,False,shrink_ratio,0.0021979299514856103
1,last_block,6,False,norm_g,73.81658935546875
1,last_block,6,False,norm_gI,0.325092613697052
1,last_block,6,False,I_mean,0.001372225466184318
1,last_block,6,False,I_sparsity,1.0
1,last_block,6,False,shrink_ratio,0.004404058986409441
1,last_block,7,True,norm_g,85.08863067626953
1,last_block,7,True,norm_gI,0.32909125089645386
1,last_block,7,True,I_mean,0.0005524446605704725
1,last_block,7,True,I_sparsity,1.0
1,last_block,7,True,shrink_ratio,0.0038676289450293227
1,last_block,8,True,norm_g,103.10453033447266
1,last_block,8,True,norm_gI,0.45033174753189087
1,last_block,8,True,I_mean,0.0008190150838345289
1,last_block,8,True,I_sparsity,1.0
1,last_block,8,True,shrink_ratio,0.00436772027447294
1,last_block,9,True,norm_g,89.67012786865234
1,last_block,9,True,norm_gI,0.2749183475971222
1,last_block,9,True,I_mean,0.000561788328923285
1,last_block,9,True,I_sparsity,1.0
1,last_block,9,True,shrink_ratio,0.0030658855310189367
2,head,0,False,norm_g,102.13751983642578
2,head,0,False,norm_gI,4.246358394622803
2,head,0,False,I_mean,0.01291080005466938
2,head,0,False,I_sparsity,0.9953307509422302
2,head,0,False,shrink_ratio,0.04157491195618755
2,head,1,False,norm_g,129.7153778076172
2,head,1,False,norm_gI,3.2422678470611572
2,head,1,False,I_mean,0.002143327845260501
2,head,1,False,I_sparsity,1.0
2,head,1,False,shrink_ratio,0.024995246530213157
2,head,2,False,norm_g,131.8333282470703
2,head,2,False,norm_gI,8.237074851989746
2,head,2,False,I_mean,0.011877104640007019
2,head,2,False,I_sparsity,0.992996096611023
2,head,2,False,shrink_ratio,0.06248097473919865
2,head,3,False,norm_g,121.00860595703125
2,head,3,False,norm_gI,6.056626796722412
2,head,3,False,I_mean,0.008468841202557087
2,head,3,False,I_sparsity,0.9968871474266052
2,head,3,False,shrink_ratio,0.05005120709243605
2,head,4,False,norm_g,106.76210021972656
2,head,4,False,norm_gI,2.1170225143432617
2,head,4,False,I_mean,0.005758728366345167
2,head,4,False,I_sparsity,0.9996109008789062
2,head,4,False,shrink_ratio,0.01982934496404818
2,head,5,False,norm_g,99.20091247558594
2,head,5,False,norm_gI,6.612908840179443
2,head,5,False,I_mean,0.00937690120190382
2,head,5,False,I_sparsity,0.9871595501899719
2,head,5,False,shrink_ratio,0.06666177432396966
2,head,6,False,norm_g,85.63742065429688
2,head,6,False,norm_gI,6.440855026245117
2,head,6,False,I_mean,0.01890641637146473
2,head,6,False,I_sparsity,0.9824903011322021
2,head,6,False,shrink_ratio,0.07521075456307395
2,head,7,True,norm_g,140.6962432861328
2,head,7,True,norm_gI,2.250424385070801
2,head,7,True,I_mean,0.006403065752238035
2,head,7,True,I_sparsity,0.998443603515625
2,head,7,True,shrink_ratio,0.015994914523013347
2,head,8,True,norm_g,143.0402374267578
2,head,8,True,norm_gI,11.076234817504883
2,head,8,True,I_mean,0.008356389589607716
2,head,8,True,I_sparsity,0.9840466976165771
2,head,8,True,shrink_ratio,0.07743439899682962
2,head,9,True,norm_g,127.64112854003906
2,head,9,True,norm_gI,2.7028894424438477
2,head,9,True,I_mean,0.006875567138195038
2,head,9,True,I_sparsity,0.9992218017578125
2,head,9,True,shrink_ratio,0.021175693707502528
2,last_block,0,False,norm_g,65.45890808105469
2,last_block,0,False,norm_gI,0.26503363251686096
2,last_block,0,False,I_mean,0.001010424573905766
2,last_block,0,False,I_sparsity,1.0
2,last_block,0,False,shrink_ratio,0.0040488550800248345
2,last_block,1,False,norm_g,89.64283752441406
2,last_block,1,False,norm_gI,0.1410624235868454
2,last_block,1,False,I_mean,0.00024563432089053094
2,last_block,1,False,I_sparsity,1.0
2,last_block,1,False,shrink_ratio,0.0015736050696568563
2,last_block,2,False,norm_g,74.32754516601562
2,last_block,2,False,norm_gI,0.3482303023338318
2,last_block,2,False,I_mean,0.0010568622965365648
2,last_block,2,False,I_sparsity,1.0
2,last_block,2,False,shrink_ratio,0.004685077403754303
2,last_block,3,False,norm_g,77.46312713623047
2,last_block,3,False,norm_gI,0.18317089974880219
2,last_block,3,False,I_mean,0.0005103825824335217
2,last_block,3,False,I_sparsity,1.0
2,last_block,3,False,shrink_ratio,0.0023646205171483263
2,last_block,4,False,norm_g,70.49932861328125
2,last_block,4,False,norm_gI,0.09900734573602676
2,last_block,4,False,I_mean,0.0003831221256405115
2,last_block,4,False,I_sparsity,1.0
2,last_block,4,False,shrink_ratio,0.0014043728881323494
2,last_block,5,False,norm_g,61.05369567871094
2,last_block,5,False,norm_gI,0.19299468398094177
2,last_block,5,False,I_mean,0.0006456571281887591
2,last_block,5,False,I_sparsity,1.0
2,last_block,5,False,shrink_ratio,0.003161064728932285
2,last_block,6,False,norm_g,56.143096923828125
2,last_block,6,False,norm_gI,0.27984315156936646
2,last_block,6,False,I_mean,0.001485777203924954
2,last_block,6,False,I_sparsity,1.0
2,last_block,6,False,shrink_ratio,0.00498446232755983
2,last_block,7,True,norm_g,98.67724609375
2,last_block,7,True,norm_gI,0.2008877545595169
2,last_block,7,True,I_mean,0.0006889297510497272
2,last_block,7,True,I_sparsity,1.0
2,last_block,7,True,shrink_ratio,0.002035806252321412
2,last_block,8,True,norm_g,101.8391342163086
2,last_block,8,True,norm_gI,0.48804575204849243
2,last_block,8,True,I_mean,0.0008999636047519743
2,last_block,8,True,I_sparsity,1.0
2,last_block,8,True,shrink_ratio,0.004792320317765738
2,last_block,9,True,norm_g,90.74332427978516
2,last_block,9,True,norm_gI,0.22599439322948456
2,last_block,9,True,I_mean,0.0007803608314134181
2,last_block,9,True,I_sparsity,1.0
2,last_block,9,True,shrink_ratio,0.002490479547924461
3,head,0,False,norm_g,94.26590728759766
3,head,0,False,norm_gI,4.027007102966309
3,head,0,False,I_mean,0.011350167915225029
3,head,0,False,I_sparsity,0.9809338450431824
3,head,0,False,shrink_ratio,0.04271965569354988
3,head,1,False,norm_g,109.22957611083984
3,head,1,False,norm_gI,7.291367053985596
3,head,1,False,I_mean,0.014059657230973244
3,head,1,False,I_sparsity,0.9856030941009521
3,head,1,False,shrink_ratio,0.06675268103747535
3,head,2,False,norm_g,92.15253448486328
3,head,2,False,norm_gI,2.867858409881592
3,head,2,False,I_mean,0.004259956069290638
3,head,2,False,I_sparsity,0.9992218017578125
3,head,2,False,shrink_ratio,0.031120776285893985
3,head,3,False,norm_g,96.0682373046875
3,head,3,False,norm_gI,2.804157257080078
3,head,3,False,I_mean,0.004116790369153023
3,head,3,False,I_sparsity,0.9996109008789062
3,head,3,False,shrink_ratio,0.02918922357434807
3,head,4,False,norm_g,106.45275115966797
3,head,4,False,norm_gI,4.223500728607178
3,head,4,False,I_mean,0.008964931592345238
3,head,4,False,I_sparsity,0.9988327026367188
3,head,4,False,shrink_ratio,0.03967488564266723
3,head,5,False,norm_g,93.47135925292969
3,head,5,False,norm_gI,5.171620845794678
3,head,5,False,I_mean,0.010500862263143063
3,head,5,False,I_sparsity,0.9945525527000427
3,head,5,False,shrink_ratio,0.0553284009896596
3,head,6,False,norm_g,91.37281799316406
3,head,6,False,norm_gI,16.60847282409668
3,head,6,False,I_mean,0.023703105747699738
3,head,6,False,I_sparsity,0.957198441028595
3,head,6,False,shrink_ratio,0.18176601300989798
3,head,7,True,norm_g,122.81610107421875
3,head,7,True,norm_gI,4.044448375701904
3,head,7,True,I_mean,0.006961995270103216
3,head,7,True,I_sparsity,0.9922178983688354
3,head,7,True,shrink_ratio,0.032930929579483875
3,head,8,True,norm_g,136.90713500976562
3,head,8,True,norm_gI,3.7200305461883545
3,head,8,True,I_mean,0.005898434668779373
3,head,8,True,I_sparsity,0.9988327026367188
3,head,8,True,shrink_ratio,0.02717192603528645
3,head,9,True,norm_g,114.86382293701172
3,head,9,True,norm_gI,7.728084564208984
3,head,9,True,I_mean,0.012138362042605877
3,head,9,True,I_sparsity,0.9793774485588074
3,head,9,True,shrink_ratio,0.06728040532350028
3,last_block,0,False,norm_g,63.55546569824219
3,last_block,0,False,norm_gI,0.26738834381103516
3,last_block,0,False,I_mean,0.0008692435221746564
3,last_block,0,False,I_sparsity,1.0
3,last_block,0,False,shrink_ratio,0.004207165204021569
3,last_block,1,False,norm_g,83.64772033691406
3,last_block,1,False,norm_gI,0.4148992598056793
3,last_block,1,False,I_mean,0.001225549029186368
3,last_block,1,False,I_sparsity,1.0
3,last_block,1,False,shrink_ratio,0.004960078507035866
3,last_block,2,False,norm_g,57.37413024902344
3,last_block,2,False,norm_gI,0.0789753645658493
3,last_block,2,False,I_mean,0.00031995828612707555
3,last_block,2,False,I_sparsity,1.0
3,last_block,2,False,shrink_ratio,0.0013764978087348375
3,last_block,3,False,norm_g,63.96967697143555
3,last_block,3,False,norm_gI,0.07610595226287842
3,last_block,3,False,I_mean,0.0002709115215111524
3,last_block,3,False,I_sparsity,1.0
3,last_block,3,False,shrink_ratio,0.001189719189872741
3,last_block,4,False,norm_g,81.4253921508789
3,last_block,4,False,norm_gI,0.28830966353416443
3,last_block,4,False,I_mean,0.0006982060731388628
3,last_block,4,False,I_sparsity,1.0
3,last_block,4,False,shrink_ratio,0.003540783236265309
3,last_block,5,False,norm_g,58.806400299072266
3,last_block,5,False,norm_gI,0.23196636140346527
3,last_block,5,False,I_mean,0.00081065041013062
3,last_block,5,False,I_sparsity,1.0
3,last_block,5,False,shrink_ratio,0.003944576784563378
3,last_block,6,False,norm_g,57.58926773071289
3,last_block,6,False,norm_gI,0.36747777462005615
3,last_block,6,False,I_mean,0.0018519815057516098
3,last_block,6,False,I_sparsity,1.0
3,last_block,6,False,shrink_ratio,0.006381011412375894
3,last_block,7,True,norm_g,88.14056396484375
3,last_block,7,True,norm_gI,0.3558178246021271
3,last_block,7,True,I_mean,0.001015253597870469
3,last_block,7,True,I_sparsity,1.0
3,last_block,7,True,shrink_ratio,0.004036936100659018
3,last_block,8,True,norm_g,98.3393783569336
3,last_block,8,True,norm_gI,0.2506471574306488
3,last_block,8,True,I_mean,0.0006437361007556319
3,last_block,8,True,I_sparsity,1.0
3,last_block,8,True,shrink_ratio,0.0025487974565071465
3,last_block,9,True,norm_g,85.4673843383789
3,last_block,9,True,norm_gI,0.64292973279953
3,last_block,9,True,I_mean,0.0016435931902378798
3,last_block,9,True,I_sparsity,1.0
3,last_block,9,True,shrink_ratio,0.0075225156096279016
4,head,0,False,norm_g,80.74102020263672
4,head,0,False,norm_gI,5.017412185668945
4,head,0,False,I_mean,0.01862465590238571
4,head,0,False,I_sparsity,0.9735408425331116
4,head,0,False,shrink_ratio,0.062142045927542446
4,head,1,False,norm_g,104.07471466064453
4,head,1,False,norm_gI,9.349957466125488
4,head,1,False,I_mean,0.01620446890592575
4,head,1,False,I_sparsity,0.9754863977432251
4,head,1,False,shrink_ratio,0.0898388959951773
4,head,2,False,norm_g,89.98747253417969
4,head,2,False,norm_gI,2.734142541885376
4,head,2,False,I_mean,0.006504426244646311
4,head,2,False,I_sparsity,0.9992218017578125
4,head,2,False,shrink_ratio,0.030383590792005456
4,head,3,False,norm_g,92.7272720336914
4,head,3,False,norm_gI,1.9416110515594482
4,head,3,False,I_mean,0.004721717443317175
4,head,3,False,I_sparsity,0.9996109008789062
4,head,3,False,shrink_ratio,0.02093894286951486
4,head,4,False,norm_g,87.78390502929688
4,head,4,False,norm_gI,5.042346477508545
4,head,4,False,I_mean,0.011871879920363426
4,head,4,False,I_sparsity,0.9968871474266052
4,head,4,False,shrink_ratio,0.05744044396094777
4,head,5,False,norm_g,83.26107788085938
4,head,5,False,norm_gI,4.737847328186035
4,head,5,False,I_mean,0.011411381885409355
4,head,5,False,I_sparsity,0.9933851957321167
4,head,5,False,shrink_ratio,0.05690350700198114
4,head,6,False,norm_g,72.43116760253906
4,head,6,False,norm_gI,8.95002269744873
4,head,6,False,I_mean,0.023199185729026794
4,head,6,False,I_sparsity,0.966926097869873
4,head,6,False,shrink_ratio,0.12356590392911002
4,head,7,True,norm_g,116.83141326904297
4,head,7,True,norm_gI,2.313882827758789
4,head,7,True,I_mean,0.005146210081875324
4,head,7,True,I_sparsity,0.9976653456687927
4,head,7,True,shrink_ratio,0.019805314024835846
4,head,8,True,norm_g,118.90355682373047
4,head,8,True,norm_gI,2.2890946865081787
4,head,8,True,I_mean,0.0068206824362277985
4,head,8,True,I_sparsity,0.9980545043945312
4,head,8,True,shrink_ratio,0.019251692276133055
4,head,9,True,norm_g,102.58096313476562
4,head,9,True,norm_gI,1.7790135145187378
4,head,9,True,I_mean,0.005510017741471529
4,head,9,True,I_sparsity,1.0
4,head,9,True,shrink_ratio,0.017342530818135755
4,last_block,0,False,norm_g,58.335533142089844
4,last_block,0,False,norm_gI,0.5263767838478088
4,last_block,0,False,I_mean,0.001711599645204842
4,last_block,0,False,I_sparsity,0.999724268913269
4,last_block,0,False,shrink_ratio,0.00902326173253077
4,last_block,1,False,norm_g,84.33941650390625
4,last_block,1,False,norm_gI,0.5463570952415466
4,last_block,1,False,I_mean,0.0013782280730083585
4,last_block,1,False,I_sparsity,1.0
4,last_block,1,False,shrink_ratio,0.006478075351828349
4,last_block,2,False,norm_g,60.036231994628906
4,last_block,2,False,norm_gI,0.10108748823404312
4,last_block,2,False,I_mean,0.0005259528988972306
4,last_block,2,False,I_sparsity,1.0
4,last_block,2,False,shrink_ratio,0.001683774695305414
4,last_block,3,False,norm_g,66.45741271972656
4,last_block,3,False,norm_gI,0.11776487529277802
4,last_block,3,False,I_mean,0.0003142159548588097
4,last_block,3,False,I_sparsity,1.0
4,last_block,3,False,shrink_ratio,0.0017720352098182133
4,last_block,4,False,norm_g,75.06819152832031
4,last_block,4,False,norm_gI,0.4286996126174927
4,last_block,4,False,I_mean,0.0010605267016217113
4,last_block,4,False,I_sparsity,1.0
4,last_block,4,False,shrink_ratio,0.005710802456933511
4,last_block,5,False,norm_g,58.29045104980469
4,last_block,5,False,norm_gI,0.220014289021492
4,last_block,5,False,I_mean,0.0007771345553919673
4,last_block,5,False,I_sparsity,1.0
4,last_block,5,False,shrink_ratio,0.0037744482168014623
4,last_block,6,False,norm_g,50.986083984375
4,last_block,6,False,norm_gI,0.3095347583293915
4,last_block,6,False,I_mean,0.0019411301473155618
4,last_block,6,False,I_sparsity,1.0
4,last_block,6,False,shrink_ratio,0.006070965529030318
4,last_block,7,True,norm_g,86.24378204345703
4,last_block,7,True,norm_gI,0.13427579402923584
4,last_block,7,True,I_mean,0.0005144763272255659
4,last_block,7,True,I_sparsity,1.0
4,last_block,7,True,shrink_ratio,0.0015569330431447754
4,last_block,8,True,norm_g,93.96385192871094
4,last_block,8,True,norm_gI,0.33233970403671265
4,last_block,8,True,I_mean,0.0007664858130738139
4,last_block,8,True,I_sparsity,1.0
4,last_block,8,True,shrink_ratio,0.0035368888909412806
4,last_block,9,True,norm_g,86.14840698242188
4,last_block,9,True,norm_gI,0.16608388721942902
4,last_block,9,True,I_mean,0.0006218288908712566
4,last_block,9,True,I_sparsity,1.0
4,last_block,9,True,shrink_ratio,0.001927881118606356
5,head,0,False,norm_g,75.9461441040039
5,head,0,False,norm_gI,3.9586169719696045
5,head,0,False,I_mean,0.011860774829983711
5,head,0,False,I_sparsity,0.9879377484321594
5,head,0,False,shrink_ratio,0.052124002063204854
5,head,1,False,norm_g,107.54228210449219
5,head,1,False,norm_gI,9.697561264038086
5,head,1,False,I_mean,0.00885808002203703
5,head,1,False,I_sparsity,0.9926069974899292
5,head,1,False,shrink_ratio,0.09017440465523574
5,head,2,False,norm_g,86.51801300048828
5,head,2,False,norm_gI,3.4644854068756104
5,head,2,False,I_mean,0.006331771146506071
5,head,2,False,I_sparsity,0.9988327026367188
5,head,2,False,shrink_ratio,0.04004351564171981
5,head,3,False,norm_g,87.97102355957031
5,head,3,False,norm_gI,10.038148880004883
5,head,3,False,I_mean,0.013864899054169655
5,head,3,False,I_sparsity,0.9840466976165771
5,head,3,False,shrink_ratio,0.11410744667768193
5,head,4,False,norm_g,78.43364715576172
5,head,4,False,norm_gI,3.9166502952575684
5,head,4,False,I_mean,0.011264552362263203
5,head,4,False,I_sparsity,0.9968871474266052
5,head,4,False,shrink_ratio,0.04993584306336572
5,head,5,False,norm_g,80.85838317871094
5,head,5,False,norm_gI,6.697391986846924
5,head,5,False,I_mean,0.01552318874746561
5,head,5,False,I_sparsity,0.9824903011322021
5,head,5,False,shrink_ratio,0.08282866566901854
5,head,6,False,norm_g,72.88976287841797
5,head,6,False,norm_gI,3.368163585662842
5,head,6,False,I_mean,0.009084922261536121
5,head,6,False,I_sparsity,0.9964980483055115
5,head,6,False,shrink_ratio,0.046209007309860245
5,head,7,True,norm_g,126.30902099609375
5,head,7,True,norm_gI,0.9720143675804138
5,head,7,True,I_mean,0.002732515800744295
5,head,7,True,I_sparsity,1.0
5,head,7,True,shrink_ratio,0.0076955260987294554
5,head,8,True,norm_g,119.6512451171875
5,head,8,True,norm_gI,2.8047611713409424
5,head,8,True,I_mean,0.0053131598979234695
5,head,8,True,I_sparsity,0.9996109008789062
5,head,8,True,shrink_ratio,0.023441136518002056
5,head,9,True,norm_g,103.36143493652344
5,head,9,True,norm_gI,1.295634388923645
5,head,9,True,I_mean,0.0023434357717633247
5,head,9,True,I_sparsity,1.0
5,head,9,True,shrink_ratio,0.012534988409548595
5,last_block,0,False,norm_g,56.02853012084961
5,last_block,0,False,norm_gI,0.2918197214603424
5,last_block,0,False,I_mean,0.0010993051109835505
5,last_block,0,False,I_sparsity,1.0
5,last_block,0,False,shrink_ratio,0.005208412943029248
5,last_block,1,False,norm_g,94.73770141601562
5,last_block,1,False,norm_gI,0.4984765350818634
5,last_block,1,False,I_mean,0.0008286479860544205
5,last_block,1,False,I_sparsity,1.0
5,last_block,1,False,shrink_ratio,0.005261649033397274
5,last_block,2,False,norm_g,57.07902145385742
5,last_block,2,False,norm_gI,0.1799103319644928
5,last_block,2,False,I_mean,0.0005958047695457935
5,last_block,2,False,I_sparsity,1.0
5,last_block,2,False,shrink_ratio,0.0031519519322861698
5,last_block,3,False,norm_g,61.90810012817383
5,last_block,3,False,norm_gI,0.25772204995155334
5,last_block,3,False,I_mean,0.0009917813586071134
5,last_block,3,False,I_sparsity,1.0
5,last_block,3,False,shrink_ratio,0.0041629778561765645
5,last_block,4,False,norm_g,69.68968200683594
5,last_block,4,False,norm_gI,0.2586280405521393
5,last_block,4,False,I_mean,0.0010177978547289968
5,last_block,4,False,I_sparsity,1.0
5,last_block,4,False,shrink_ratio,0.0037111381929790764
5,last_block,5,False,norm_g,56.94125747680664
5,last_block,5,False,norm_gI,0.2723560631275177
5,last_block,5,False,I_mean,0.00108423235360533
5,last_block,5,False,I_sparsity,1.0
5,last_block,5,False,shrink_ratio,0.00478310587430299
5,last_block,6,False,norm_g,51.317996978759766
5,last_block,6,False,norm_gI,0.1395794153213501
5,last_block,6,False,I_mean,0.0008480031974613667
5,last_block,6,False,I_sparsity,1.0
5,last_block,6,False,shrink_ratio,0.0027198921146341414
5,last_block,7,True,norm_g,95.4429702758789
5,last_block,7,True,norm_gI,0.08740945160388947
5,last_block,7,True,I_mean,0.00032973752240650356
5,last_block,7,True,I_sparsity,1.0
5,last_block,7,True,shrink_ratio,0.0009158291213195756
5,last_block,8,True,norm_g,98.76929473876953
5,last_block,8,True,norm_gI,0.24196940660476685
5,last_block,8,True,I_mean,0.0006149123073555529
5,last_block,8,True,I_sparsity,1.0
