round,slice,metric,benign,malicious,delta
7,last_block,I_mean,0.0011693597022843147,0.0006897918065078557,-0.00047956789577645906
7,last_block,I_sparsity,1.0,1.0,0.0
7,last_block,norm_g,64.44480405535016,92.74691009521484,28.302106039864682
7,last_block,norm_gI,0.29897211704935345,0.27633821467558545,-0.022633902373768
7,last_block,shrink_ratio,0.004843457115930947,0.0029800639780494815,-0.0018633931378814654
8,head,I_mean,0.015807622644518102,0.003074329850884775,-0.012733292793633328
8,head,I_sparsity,0.9854363628796169,1.0,0.01456363712038311
8,head,norm_g,77.48944854736328,111.47921244303386,33.98976389567058
8,head,norm_gI,7.840709515980312,1.1567114194234211,-6.683998096556891
8,head,shrink_ratio,0.10527080168576543,0.010047134741519187,-0.09522366694424624
