round,slice,metric,benign,malicious,delta
9,head,score_unit_mse,0.00036563702867299853,0.0008001246411974231,0.0004344876125244246
9,last_block,V_all,8.106147398783442e-06,2.635556825225649e-06,-5.470590573557793e-06
9,last_block,score_cos_all,0.5443279987999371,0.890178861717383,0.34585086291744593
9,last_block,score_nmse,4.29261054139052e-05,8.803416770024042e-05,4.510806228633522e-05
9,last_block,score_unit_mse,5.0030251389086645e-05,8.181802453085159e-05,3.1787773141764943e-05
10,head,V_all,0.014656684195090617,0.002367940420905749,-0.012288743774184869
10,head,score_cos_all,0.5123186239174434,0.9236305194596449,0.4113118955422015
10,head,score_nmse,0.0003381861315830424,0.0023765760347670075,0.002038389903183965
10,head,score_unit_mse,0.00039869153988547623,0.0007187787171763679,0.00032008717729089164
10,last_block,V_all,4.750927083867802e-06,7.553812982526628e-07,-3.9955457856151395e-06
10,last_block,score_cos_all,0.7170621880463192,0.694964736700058,-0.022097451346261177
10,last_block,score_nmse,4.403551539402511e-05,5.120642476312299e-05,7.17090936909788e-06
10,last_block,score_unit_mse,6.590657202260835e-05,6.387556277331896e-05,-2.031009249289385e-06
11,head,V_all,0.012905478477478027,0.002729774840796987,-0.01017570363668104
11,head,score_cos_all,0.539420872926712,0.9479695954360068,0.40854872250929475
11,head,score_nmse,0.0003254843769305282,0.002784944356433899,0.002459459979503371
11,head,score_unit_mse,0.0004197827386503507,0.0007377195288427174,0.0003179367901923667
11,last_block,V_all,5.360480307509923e-06,4.209591490204427e-06,-1.1508888173054958e-06
11,last_block,score_cos_all,0.7224780597857067,0.6695580879847208,-0.05291997180098584
11,last_block,score_nmse,4.324796095720207e-05,7.137552812824098e-05,2.812756717103891e-05
11,last_block,score_unit_mse,6.640436082047277e-05,6.154038298215407e-05,-4.863977838318696e-06
12,head,V_all,0.021683399931394627,0.004524146982779105,-0.017159252948615523
12,head,score_cos_all,0.5777793867247445,1.0149665251374245,0.43718713841268
12,head,score_nmse,0.00046229383845962986,0.0028784953474228123,0.0024162015089631826
12,head,score_unit_mse,0.00044963379748099087,0.0007898572560710212,0.00034022345859003033
12,last_block,V_all,7.068992187799138e-06,3.1783358735992806e-06,-3.890656314199857e-06
12,last_block,score_cos_all,0.7668852613174489,0.6749510417381922,-0.09193421957925674
12,last_block,score_nmse,4.71353777148093e-05,6.063517751718091e-05,1.349979980237161e-05
12,last_block,score_unit_mse,7.048590720972112e-05,6.203608427313156e-05,-8.44982293658956e-06
13,head,V_all,0.011477728806702154,0.002005700565253695,-0.009472028241448459
13,head,score_cos_all,0.5658298028366906,0.9968303106725216,0.431000507835831
13,head,score_nmse,0.0003846678803336927,0.002638742125159103,0.0022540742448254104
13,head,score_unit_mse,0.000440334460498499,0.0007757435669191182,0.00033540910642061917
13,last_block,V_all,5.348873498535665e-06,8.898522689075131e-07,-4.459021229628152e-06
13,last_block,score_cos_all,0.6901093878384147,0.7405833949645361,0.05047400712612138
13,last_block,score_nmse,4.231901772719907e-05,6.233668163020837e-05,2.0017663903009298e-05
13,last_block,score_unit_mse,6.34292809991166e-05,6.806844370051597e-05,4.6391627013993715e-06
14,head,V_all,0.01384421028862042,0.0022534943806628385,-0.011590715907957582
14,head,score_cos_all,0.5361035806792123,0.9099193432678779,0.37381576258866567
14,head,score_nmse,0.0004229852949970556,0.0022621719239050843,0.0018391866289080286
14,head,score_unit_mse,0.00041720114989272716,0.0007081085350364447,0.0002909073851437175
14,last_block,V_all,9.068637967045237e-06,1.3782268789933976e-06,-7.69041108805184e-06
14,last_block,score_cos_all,0.7481019259430468,0.869788916160663,0.1216869902176162
14,last_block,score_nmse,5.0442274554500604e-05,8.738203131023745e-05,3.693975675573685e-05
14,last_block,score_unit_mse,6.875952775382237e-05,7.994399493327364e-05,1.1184467179451273e-05
15,head,V_all,0.010595074172929994,0.003809158457443118,-0.006785915715486876
15,head,score_cos_all,0.5599505049841744,0.800285761555036,0.24033525657086152
15,head,score_nmse,0.0003569743495334063,0.0005481743497145571,0.00019120000018115082
15,head,score_unit_mse,0.00043575912630850714,0.0006227905590397617,0.00018703143273125452
15,last_block,V_all,7.110390697562252e-06,5.11725780446189e-06,-1.9931328931003618e-06
15,last_block,score_cos_all,0.7575999732528415,0.5936932861804962,-0.16390668707234524
15,last_block,score_nmse,4.5506488585229594e-05,4.1656163920924003e-05,-3.850324664305591e-06
15,last_block,score_unit_mse,6.963246778468601e-05,5.4567562377390764e-05,-1.506490540729525e-05
16,head,V_all,0.011809311740632569,0.004205641026298205,-0.007603670714334363
16,head,score_cos_all,0.5477632901498249,0.9323124351600806,0.3845491450102556
16,head,score_nmse,0.0003400888101180113,0.0035526881064380463,0.003212599296320035
16,head,score_unit_mse,0.0004262749508987846,0.0007255350161964694,0.0002992600652976848
16,last_block,V_all,8.27820037687031e-06,3.8403899793593155e-06,-4.437810397510994e-06
16,last_block,score_cos_all,0.7366572891228965,0.7071249236663183,-0.029532365456578225
16,last_block,score_nmse,4.8173214903975686e-05,9.511161752701485e-05,4.693840262303917e-05
16,last_block,score_unit_mse,6.770761761539948e-05,6.499324930094492e-05,-2.7143683144545524e-06
17,head,V_all,0.007168865829174008,0.00508319567112873,-0.002085670158045278
17,head,score_cos_all,0.5845274201461247,0.6829767227172852,0.09844930257116047
17,head,score_nmse,0.00034598212385955927,0.0009212133488837817,0.0005752312250242224
17,head,score_unit_mse,0.00045488510763139596,0.0005314994292954603,7.661432166406438e-05
17,last_block,V_all,5.849127741644874e-06,5.081251288174826e-06,-7.678764534700481e-07
17,last_block,score_cos_all,0.752892646339855,0.5603411793708801,-0.19255146696897485
17,last_block,score_nmse,4.784821926639228e-05,6.080834481321385e-05,1.2960125546821567e-05
17,last_block,score_unit_mse,6.919980764255993e-05,5.1502103209107496e-05,-1.769770443345243e-05
18,head,V_all,0.01119093392376921,0.0016806451603770256,-0.009510288763392185
18,head,score_cos_all,0.569582326071603,0.9797895454491178,0.4102072193775148
18,head,score_nmse,0.0004176017999535446,0.0017079549117930066,0.001290353111839462
18,head,score_unit_mse,0.0004432547263734575,0.0007624823095587393,0.0003192275831852818
18,last_block,V_all,5.606870299093966e-06,8.914973553449576e-07,-4.715372943749009e-06
18,last_block,score_cos_all,0.6869835246886525,0.7549836834271749,0.06800015873852239
18,last_block,score_nmse,4.310937732534643e-05,6.256032858685473e-05,1.9450951261508304e-05
18,last_block,score_unit_mse,6.314201112088216e-05,6.939205195521936e-05,6.250040834337203e-06
19,head,V_all,0.014794561147157635,0.002693690281982223,-0.012100870865175412
19,head,score_cos_all,0.5189911840217454,1.0237739353130262,0.5047827512912808
19,head,score_nmse,0.0003409060544366017,0.01129882565261324,0.010957919598176638
19,head,score_unit_mse,0.0004038842120540461,0.0007967111887410283,0.0003928269766869822
19,last_block,V_all,1.4171978347933742e-05,1.579529718280052e-06,-1.2592448629653691e-05
19,last_block,score_cos_all,0.7222109947885785,0.9237273586913943,0.2015163639028158
19,last_block,score_nmse,5.940533043027305e-05,0.00011114660372933151,5.174127329905846e-05
19,last_block,score_unit_mse,6.637982707096464e-05,8.490157051710412e-05,1.8521743446139484e-05
20,head,V_all,0.007673385353492839,0.001190738092797498,-0.0064826472606953406
20,head,score_cos_all,0.5285455925124032,1.0963110725084941,0.567765479996091
20,head,score_nmse,0.00032545399223774945,0.02035112163881213,0.02002566764657438
20,head,score_unit_mse,0.0004113194840361497,0.0008531604350234071,0.0004418409509872574
20,last_block,V_all,3.912877348609202e-06,4.781536896795539e-07,-3.4347236589296483e-06
20,last_block,score_cos_all,0.6137659549713135,0.9194531898635129,0.3056872348921994
20,last_block,score_nmse,4.078052859009571e-05,0.00031180874732472213,0.0002710282187346264
20,last_block,score_unit_mse,5.6412407242792793e-05,8.450869305913027e-05,2.8096285816337472e-05
21,head,V_all,0.010681027879140206,0.002947798386837045,-0.007733229492303161
21,head,score_cos_all,0.5154928501163211,1.072738955418269,0.5572461053019478
21,head,score_nmse,0.00035965460430293885,0.0011815346572216342,0.0008218800529186953
21,head,score_unit_mse,0.00040116176907239217,0.0008348163876992961,0.00043365461862690394
21,last_block,V_all,6.187664650626955e-06,2.9468927777998033e-06,-3.2407718728271514e-06
21,last_block,score_cos_all,0.7645945495792797,0.7494865457216898,-0.015108003857589924
21,last_block,score_nmse,4.6988807440705725e-05,4.95523832973215e-05,2.5635758566157718e-06
21,last_block,score_unit_mse,7.027531319181435e-05,6.88867257849779e-05,-1.38858740683645e-06
22,head,V_all,0.014558598349270011,0.002669881253192822,-0.01188871709607719
22,head,score_cos_all,0.5956211792571204,1.064040779446562,0.4684196001894416
22,head,score_nmse,0.00041042540001389333,0.002619053380384,0.0022086279803701066
22,head,score_unit_mse,0.0004635184585432788,0.0008280473800065616,0.0003645289214632828
22,last_block,V_all,6.710772189373009e-06,3.0235453512735453e-06,-3.6872268380994635e-06
22,last_block,score_cos_all,0.7479478546551296,0.7727825492620468,0.02483469460691723
22,last_block,score_nmse,4.811521429668964e-05,6.856919810605389e-05,2.0453983809364245e-05
22,last_block,score_unit_mse,6.874530117784161e-05,7.102790550561622e-05,2.2826043277746066e-06
23,head,V_all,0.014692472293972969,0.004252203740179539,-0.01044026855379343
23,head,score_cos_all,0.5445188113621303,1.0274261394515634,0.48290732808943304
23,head,score_nmse,0.00033912915175816064,0.006856750484923833,0.0065176213331656725
23,head,score_unit_mse,0.00042375012916246694,0.000799553624043862,0.00037580349488139505
23,last_block,V_all,8.284461988036387e-06,2.6956900569530262e-06,-5.588771931083361e-06
23,last_block,score_cos_all,0.7102182901331356,0.856028233965238,0.14580994383210233
23,last_block,score_nmse,4.5895343348267136e-05,0.000167107613392655,0.00012121227004438786
23,last_block,score_unit_mse,6.527748181334963e-05,7.867916914013524e-05,1.3401687326785618e-05
24,head,V_all,0.021457983580018793,0.003048017776260773,-0.01840996580375802
24,head,score_cos_all,0.5583945981093815,1.0495810250286013,0.49118642691921977
24,head,score_nmse,0.000398545815061363,0.0038898549604402277,0.0034913091453788645
24,head,score_unit_mse,0.0004345483071769455,0.0008167946749987701,0.00038224636782182463
24,last_block,V_all,1.0771687974348814e-05,1.3518006956777147e-06,-9.419887278671099e-06
24,last_block,score_cos_all,0.7003925070166588,0.8238020315766335,0.12340952455997467
24,last_block,score_nmse,4.352945168325444e-05,7.938371797892078e-05,3.585426629566634e-05
24,last_block,score_unit_mse,6.437439411196724e-05,7.571720925625414e-05,1.1342815144286896e-05
25,head,V_all,0.02205381156610591,0.0032197474502027035,-0.018834064115903208
25,head,score_cos_all,0.5831880473664829,1.1297651901841164,0.5465771428176335
25,head,score_nmse,0.00039251150190994135,0.005059040833646835,0.004666529331736893
25,head,score_unit_mse,0.0004538428828319801,0.0008791948008971909,0.00042535191806521085
25,last_block,V_all,9.98171000381782e-06,2.910712737502763e-06,-7.070997266315057e-06
25,last_block,score_cos_all,0.6802954152226448,0.887053206252555,0.2067577910299102
25,last_block,score_nmse,4.425027170277655e-05,0.0001279978558642321,8.374758416145556e-05
25,last_block,score_unit_mse,6.252727065917238e-05,8.153073091913636e-05,1.900346025996398e-05
26,head,V_all,0.010752432547243578,0.002113927078122894,-0.008638505469120684
26,head,score_cos_all,0.5174445531197956,1.1308343385656674,0.6133897854458717
26,head,score_nmse,0.00033653760002317164,0.0035702235691687824,0.0032336859691456106
26,head,score_unit_mse,0.0004026806397762682,0.0008800270346303781,0.00047734639485410993
26,last_block,V_all,9.002206330218801e-06,2.4351616805991703e-06,-6.5670446496196305e-06
26,last_block,score_cos_all,0.5679274749542985,0.911978912850221,0.3440514378959225
26,last_block,score_nmse,4.334971817981507e-05,0.00012497874881762085,8.162903063780577e-05
26,last_block,score_unit_mse,5.2199383000178e-05,8.3821767475456e-05,3.1622384475278e-05
27,head,V_all,0.027961898362264037,0.004801708739250898,-0.02316018962301314
27,head,score_cos_all,0.5930838010140828,1.181437720855077,0.5883539198409943
27,head,score_nmse,0.0003804046973117809,0.006035020959789149,0.005654616262477367
27,head,score_unit_mse,0.00046154387070730863,0.0009194069231549898,0.0004578630524476812
27,last_block,V_all,1.3791231172685262e-05,5.199838748618883e-06,-8.59139242406638e-06
27,last_block,score_cos_all,0.5786609905439296,0.9039417331417402,0.3252807425978106
27,last_block,score_nmse,6.190633511642594e-05,0.0004263556060214102,0.00036444927090498424
27,last_block,score_unit_mse,5.3185887216906326e-05,8.308302252165352e-05,2.9897135304747192e-05
28,head,V_all,0.012585392487900597,0.0029953067811826863,-0.009590085706717912
28,head,score_cos_all,0.5141299196652004,1.2276955743630726,0.7135656546978723
28,head,score_nmse,0.00031650518639336084,0.004106823948344032,0.003790318761950671
28,head,score_unit_mse,0.00040010110075984685,0.0009554051794111729,0.0005553040786513261
28,last_block,V_all,1.3973277321253721e-05,3.354576544249236e-06,-1.0618700777004485e-05
28,last_block,score_cos_all,0.5615875611879996,1.0246830879865836,0.463095526798584
28,last_block,score_nmse,3.757710585202052e-05,0.0002289033741044507,0.0001913262682524302
28,last_block,score_unit_mse,5.161661153709117e-05,9.418054833076894e-05,4.256393679367777e-05
29,head,V_all,0.013534246977152569,0.0027434774674475193,-0.01079076950970505
29,head,score_cos_all,0.5348785583462033,1.1355187247196834,0.6006401663734801
29,head,score_nmse,0.0003922107435476553,0.004048054007216769,0.003655843263669114
29,head,score_unit_mse,0.00041624792252800295,0.0008836722117848694,0.0004674242892568665
29,last_block,V_all,1.0714590968875979e-05,2.8019150401329775e-06,-7.912675928743002e-06
29,last_block,score_cos_all,0.6855150035449437,1.0061956557134788,0.32068065216853514
29,last_block,score_nmse,4.367269268128433e-05,9.006185859004194e-05,4.6389165908757604e-05
29,last_block,score_unit_mse,6.300701196388607e-05,9.248134786806379e-05,2.947433590417772e-05
30,head,V_all,0.02093220961147121,0.0054255675834914046,-0.015506642027979807
30,head,score_cos_all,0.5215933748653957,1.2821904967228572,0.7605971218574615
30,head,score_nmse,0.00038321570448835877,0.0018326605035623989,0.00144944479907404
30,head,score_unit_mse,0.00040590923578877537,0.0009978136125331123,0.000591904376744337
30,last_block,V_all,1.8919541811815827e-05,6.815660829791644e-06,-1.2103880982024185e-05
30,last_block,score_cos_all,0.5774510928562709,0.9861094101021687,0.40865831724589774
30,last_block,score_nmse,4.129112579304892e-05,7.314510782887787e-05,3.185398203582895e-05
30,last_block,score_unit_mse,5.307464951848877e-05,9.06351536589985e-05,3.7560504140509733e-05
31,head,V_all,0.02593919282246913,0.005077717360109091,-0.02086147546236004
31,head,score_cos_all,0.5244048684835434,1.137719025214513,0.6133141567309697
31,head,score_nmse,0.00038428119655815884,0.013080934934782277,0.012696653738224118
31,head,score_unit_mse,0.0004080971952394715,0.0008853845065459609,0.0004772873113064894
31,last_block,V_all,1.2608796087728738e-05,2.4011580232278598e-06,-1.0207638064500879e-05
31,last_block,score_cos_all,0.6382544631404536,0.9818369050820669,0.34358244194161325
31,last_block,score_nmse,4.5203515210153587e-05,0.0001531593158796378,0.00010795580066948422
31,last_block,score_unit_mse,5.866319198893117e-05,9.024247507719944e-05,3.157928308826827e-05
32,head,V_all,0.015465446481747287,0.00393897535589834,-0.011526471125848946
32,head,score_cos_all,0.5402061949883189,1.136525183916092,0.596318988927773
32,head,score_nmse,0.0003975237688437186,0.0010942804700864999,0.0006967567012427813
32,head,score_unit_mse,0.00042039388374957653,0.0008844552794471383,0.0004640613956975618
32,last_block,V_all,6.7522706298664815e-06,4.133624391518727e-06,-2.6186462383477545e-06
32,last_block,score_cos_all,0.6795035398432187,0.9325906398395697,0.25308709999635104
32,last_block,score_nmse,4.2849359997810644e-05,5.13848530145765e-05,8.53549301676586e-06
32,last_block,score_unit_mse,6.245445651334844e-05,8.57161406505232e-05,2.326168413717476e-05
33,head,V_all,0.015358806055571352,0.003314973864083489,-0.012043832191487863
33,head,score_cos_all,0.5211011192628315,1.1974901258945465,0.676389006631715
33,head,score_nmse,0.00031436703027284437,0.002035305763817032,0.0017209387335441876
33,head,score_unit_mse,0.00040552617948768396,0.0009318990050815046,0.0005263728255938206
33,last_block,V_all,3.1168529338693975e-05,4.248124241712503e-06,-2.6920405096981472e-05
33,last_block,score_cos_all,0.634599589609674,1.0074493375917275,0.3728497479820535
33,last_block,score_nmse,4.0840030557449565e-05,0.0001181417853638731,7.730175480642354e-05
33,last_block,score_unit_mse,5.83273233912353e-05,9.259655538092677e-05,3.4269231989691475e-05
34,head,V_all,0.02249241873089756,0.0050745865640540915,-0.01741783216684347
34,head,score_cos_all,0.4493452182837895,1.1788738419612248,0.7295286236774353
34,head,score_nmse,0.00031880641142504896,0.007328590394855628,0.007009783983430579
34,head,score_unit_mse,0.0003496850154728496,0.0009174115839414299,0.0005677265684685803
34,last_block,V_all,1.0295789317232057e-05,4.060130398405211e-06,-6.235658918826846e-06
34,last_block,score_cos_all,0.43308758309909273,1.096337303519249,0.6632497204201562
34,last_block,score_nmse,3.4361701448138545e-05,0.00013981816657886926,0.00010545646513073073
34,last_block,score_unit_mse,3.980594452254341e-05,0.00010076638621588548,6.0960441693342064e-05
35,head,V_all,0.014263495337218046,0.005939253140240908,-0.008324242196977139
35,head,score_cos_all,0.529162905045918,1.1154814486702282,0.5863185436243102
35,head,score_nmse,0.0003363216676945554,0.0007200073918073024,0.00038368572411274696
35,head,score_unit_mse,0.00041180005480003146,0.0008680790391129752,0.00045627898431294377
35,last_block,V_all,1.1892488341150706e-05,8.098555402587712e-06,-3.793932938562994e-06
35,last_block,score_cos_all,0.6499705383820193,0.9329784090320269,0.28300787065000754
35,last_block,score_nmse,4.168473807283556e-05,5.069261505234561e-05,9.007876979510052e-06
35,last_block,score_unit_mse,5.9740034755252835e-05,8.575178071623668e-05,2.6011745960983846e-05
36,head,V_all,0.02706505637615919,0.006898085897167523,-0.02016697047899167
36,head,score_cos_all,0.5451721719333104,1.1141790375113487,0.5690068655780384
36,head,score_nmse,0.00032110882644968724,0.0009558077067762801,0.0006346988803265928
36,head,score_unit_mse,0.0004242584899267448,0.0008670654109058281,0.0004428069209790833
36,last_block,V_all,1.4670598180340935e-05,8.482996690872824e-06,-6.1876014894681115e-06
36,last_block,score_cos_all,0.6741435485226768,0.8369419078032175,0.16279835928054076
36,last_block,score_nmse,4.167723440620463e-05,4.721305996879015e-05,5.535825562585518e-06
36,last_block,score_unit_mse,6.196179206848942e-05,7.692487997701392e-05,1.4963087908524494e-05
37,head,V_all,0.014269583160057664,0.0058043948374688625,-0.008465188322588801
37,head,score_cos_all,0.5572306556361062,0.9834244105344018,0.4261937548982956
37,head,score_nmse,0.0003312254778056509,0.0005691363472072568,0.00023791086940160591
37,head,score_unit_mse,0.0004336425252924008,0.0007653107750229537,0.00033166824973055294
37,last_block,V_all,1.1933017309015018e-05,9.963281627278775e-06,-1.969735681736243e-06
37,last_block,score_cos_all,0.7474947146006993,0.6732470492521921,-0.07424766534850713
37,last_block,score_nmse,4.981629874923262e-05,4.250426231888904e-05,-7.3120364303435784e-06
37,last_block,score_unit_mse,6.870365957313749e-05,6.187941471580416e-05,-6.8242448573333306e-06
38,head,V_all,0.012181064779204982,0.0036764272954314947,-0.008504637483773487
38,head,score_cos_all,0.5520540433270591,1.017883703733484,0.46582966040642493
38,head,score_nmse,0.0003226835929839739,0.0006832472612219475,0.0003605636682379736
38,head,score_unit_mse,0.00042961404376131086,0.0007921274324568609,0.00036251338869555005
38,last_block,V_all,8.794676107624713e-06,5.45475753218246e-06,-3.339918575442253e-06
38,last_block,score_cos_all,0.662943571805954,0.6622749070326487,-0.0006686647733052942
38,last_block,score_nmse,4.626263477329236e-05,4.132775290554455e-05,-4.934881867747809e-06
38,last_block,score_unit_mse,6.0932418169353954e-05,6.087093424866907e-05,-6.148392068488064e-08
39,head,V_all,0.03260290230225239,0.007871635568638643,-0.024731266733613748
39,head,score_cos_all,0.5455302596092224,1.1597938140233357,0.6142635544141133
39,head,score_nmse,0.00032789105647360045,0.0012212452271597762,0.0008933541706861758
39,head,score_unit_mse,0.0004245372505725494,0.0009025633335113525,0.0004780260829388031
39,last_block,V_all,1.9222210799593347e-05,9.087443838022105e-06,-1.0134766961571241e-05
39,last_block,score_cos_all,0.6284532908882413,0.8974754608546694,0.26902216996642814
39,last_block,score_nmse,4.324366941870976e-05,5.821756746522547e-05,1.4973898046515712e-05
39,last_block,score_unit_mse,5.776237542574693e-05,8.248868107330054e-05,2.4726305647553613e-05
40,head,V_all,0.01751196713718985,0.004434605284283559,-0.01307736185290629
40,head,score_cos_all,0.5749057222689901,1.1023656204342842,0.5274598981652941
40,head,score_nmse,0.00034369890939001444,0.004922272706788204,0.004578573797398189
40,head,score_unit_mse,0.00044739754438134175,0.0008578721705513696,0.0004104746261700278
40,last_block,V_all,1.8703316267679577e-05,6.0876687560570035e-06,-1.2615647511622574e-05
40,last_block,score_cos_all,0.616730865955885,0.8578836557765802,0.2411527898206952
40,last_block,score_nmse,4.069608094368631e-05,0.0002620518643046753,0.00022135578336098902
40,last_block,score_unit_mse,5.668491680158435e-05,7.884968120682363e-05,2.216476440523928e-05
41,head,V_all,0.01913104738507952,0.003618026850745082,-0.015513020534334437
41,head,score_cos_all,0.5491494025502887,1.1626828511555989,0.6135334486053102
41,head,score_nmse,0.00033328223522430863,0.021620076153816416,0.021286793918592107
41,head,score_unit_mse,0.0004273535534074264,0.0009048114879988134,0.000477457934591387
41,last_block,V_all,1.6116069023805073e-05,3.4008070315394434e-06,-1.271526199226563e-05
41,last_block,score_cos_all,0.6664860509335995,1.0011151794654627,0.3346291285318632
