epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45,epoch_46,epoch_47,epoch_48,epoch_49,epoch_50,epoch_51,epoch_52,epoch_53,epoch_54,epoch_55,epoch_56,epoch_57,epoch_58,epoch_59,epoch_60,epoch_61,epoch_62,epoch_63,epoch_64,epoch_65,epoch_66,epoch_67,epoch_68,epoch_69,epoch_70,epoch_71,epoch_72,epoch_73,epoch_74,epoch_75,epoch_76,epoch_77,epoch_78,epoch_79,epoch_80,epoch_81,epoch_82,epoch_83,epoch_84,epoch_85,epoch_86,epoch_87,epoch_88,epoch_89,epoch_90,epoch_91,epoch_92,epoch_93,epoch_94,epoch_95,epoch_96,epoch_97,epoch_98,epoch_99
87.21,11.4,8.91,11.08,5.34,11.44,7.26,8.57,8.93,8.2,9.63,9.56,13.01,8.18,9.32,10.73,12.72,10.01,8.56,9.92,8.81,9.39,11.01,9.99,10.26,12.19,6.12,8.79,9.95,9.26,8.4,11.73,9.38,10.32,11.68,8.88,10.56,10.68,6.36,10.64,9.04,14.53,7.75,8.62,9.02,8.72,10.69,8.74,8.34,9.87,7.36,8.95,9.74,9.29,9.45,12.93,8.51,9.91,12.93,8.89,6.88,8.23,10.11,8.8,9.51,10.22,11.21,9.06,9.19,8.46,6.25,8.0,9.59,9.14,8.61,11.04,8.23,10.33,7.08,8.57,9.19,9.58,13.01,10.2,8.76,8.5,9.35,9.72,8.61,12.94,10.06,20.45,9.76,9.81,10.53,9.45,9.07,9.66,9.26,8.78
