epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45,epoch_46,epoch_47,epoch_48,epoch_49,epoch_50,epoch_51,epoch_52,epoch_53,epoch_54,epoch_55,epoch_56,epoch_57,epoch_58,epoch_59,epoch_60,epoch_61,epoch_62,epoch_63,epoch_64,epoch_65,epoch_66,epoch_67,epoch_68,epoch_69,epoch_70,epoch_71,epoch_72,epoch_73,epoch_74,epoch_75,epoch_76,epoch_77,epoch_78,epoch_79,epoch_80,epoch_81,epoch_82,epoch_83,epoch_84,epoch_85,epoch_86,epoch_87,epoch_88,epoch_89,epoch_90,epoch_91,epoch_92,epoch_93,epoch_94,epoch_95,epoch_96,epoch_97,epoch_98,epoch_99
17.43,33.97,47.01,51.45,54.02,55.53,56.26,58.33,58.69,58.84,59.98,60.4,61.47,60.8,60.99,62.33,62.21,62.49,62.2,62.11,63.21,63.22,63.63,62.99,63.71,64.16,63.78,64.39,63.38,64.01,64.31,64.35,65.05,64.75,64.42,64.57,63.82,64.36,64.66,64.84,64.66,64.91,64.06,65.28,64.82,65.55,65.99,64.3,64.94,64.73,64.86,65.99,64.95,65.31,64.65,64.61,65.22,64.88,65.13,65.11,65.54,65.24,65.01,65.33,65.86,65.76,65.27,66.28,65.49,65.44,64.64,65.41,66.13,65.47,65.34,66.82,65.7,66.03,65.79,65.53,65.99,65.84,65.76,65.89,66.09,65.37,66.35,65.23,65.84,65.82,66.59,65.51,65.85,66.57,65.86,65.7,66.12,65.7,67.16,65.0
