round,x_type,slice,metric,group,client,value
8,g,last_block,cos_all,malicious,9,0.7637282013893127
8,g,last_block,cos_loo,malicious,9,0.5373054146766663
8,I,head,Jaccard_BB,BB,-1,0.11683533246810936
8,I,head,Jaccard_MM,MM,-1,0.15467260509454603
8,I,head,Jaccard_BM,BM,-1,0.1024625934329657
8,I,last_block,Jaccard_BB,BB,-1,0.25277654882524303
8,I,last_block,Jaccard_MM,MM,-1,0.19752822764967617
8,I,last_block,Jaccard_BM,BM,-1,0.17189453371025548
9,gI,head,V_all,benign,0,0.005297226365655661
9,gI,head,V_loo,benign,0,0.006539785768836737
9,gI,head,norm,benign,0,4.458660125732422
9,gI,head,cos_all,benign,0,0.5638523101806641
9,gI,head,cos_loo,benign,0,0.4372887909412384
9,gI,head,V_all,benign,1,0.005737893749028444
9,gI,head,V_loo,benign,1,0.007083820179104805
9,gI,head,norm,benign,1,3.355135440826416
9,gI,head,cos_all,benign,1,0.2201954871416092
9,gI,head,cos_loo,benign,1,0.10004658997058868
9,gI,head,V_all,benign,2,0.02914528176188469
9,gI,head,V_loo,benign,2,0.03598182648420334
9,gI,head,norm,benign,2,9.993390083312988
9,gI,head,cos_all,benign,2,0.5920696258544922
9,gI,head,cos_loo,benign,2,0.27262359857559204
9,gI,head,V_all,benign,3,0.0042565977200865746
9,gI,head,V_loo,benign,3,0.005255058873444796
9,gI,head,norm,benign,3,4.058116912841797
9,gI,head,cos_all,benign,3,0.586459755897522
9,gI,head,cos_loo,benign,3,0.47630301117897034
9,gI,head,V_all,benign,4,0.029753269627690315
9,gI,head,V_loo,benign,4,0.036732424050569534
9,gI,head,norm,benign,4,10.359198570251465
9,gI,head,cos_all,benign,4,0.6745015382766724
9,gI,head,cos_loo,benign,4,0.3737313151359558
9,gI,head,V_all,benign,5,0.026164785027503967
9,gI,head,V_loo,benign,5,0.03230220451951027
9,gI,head,norm,benign,5,10.01949691772461
9,gI,head,cos_all,benign,5,0.7391379475593567
9,gI,head,cos_loo,benign,5,0.4859156012535095
9,gI,head,V_all,benign,6,0.008864321745932102
9,gI,head,V_loo,benign,6,0.010943606495857239
9,gI,head,norm,benign,6,4.929931640625
9,gI,head,cos_all,benign,6,0.33487868309020996
9,gI,head,cos_loo,benign,6,0.16277576982975006
9,gI,head,V_all,malicious,7,0.0037139090709388256
9,gI,head,V_loo,malicious,7,0.004585073329508305
9,gI,head,norm,malicious,7,1.217355489730835
9,gI,head,cos_all,malicious,7,-0.07677511870861053
9,gI,head,cos_loo,malicious,7,-0.12055432051420212
9,gI,head,V_all,malicious,8,0.004197094589471817
9,gI,head,V_loo,malicious,8,0.0051815989427268505
9,gI,head,norm,malicious,8,1.8610775470733643
9,gI,head,cos_all,malicious,8,0.02212555892765522
9,gI,head,cos_loo,malicious,8,-0.04557335749268532
9,gI,head,V_all,malicious,9,0.004949630703777075
9,gI,head,V_loo,malicious,9,0.006110654678195715
9,gI,head,norm,malicious,9,2.193574905395508
9,gI,head,cos_all,malicious,9,-0.02983042411506176
9,gI,head,cos_loo,malicious,9,-0.10906141251325607
9,gI,last_block,V_all,benign,0,1.0644681424309965e-05
9,gI,last_block,V_loo,benign,0,1.314158089371631e-05
9,gI,last_block,norm,benign,0,0.5828877091407776
9,gI,last_block,cos_all,benign,0,0.7057859897613525
9,gI,last_block,cos_loo,benign,0,0.44371217489242554
9,gI,last_block,V_all,benign,1,3.319304141768953e-06
9,gI,last_block,V_loo,benign,1,4.097906639799476e-06
9,gI,last_block,norm,benign,1,0.20486465096473694
9,gI,last_block,cos_all,benign,1,-0.04910524934530258
9,gI,last_block,cos_loo,benign,1,-0.17151585221290588
9,gI,last_block,V_all,benign,2,1.8471284420229495e-05
9,gI,last_block,V_loo,benign,2,2.2804051695857197e-05
9,gI,last_block,norm,benign,2,0.7317742705345154
9,gI,last_block,cos_all,benign,2,0.6680160760879517
9,gI,last_block,cos_loo,benign,2,0.2862337827682495
9,gI,last_block,V_all,benign,3,2.053117896139156e-06
9,gI,last_block,V_loo,benign,3,2.5347133032482816e-06
9,gI,last_block,norm,benign,3,0.2649007737636566
9,gI,last_block,cos_all,benign,3,0.6030130982398987
9,gI,last_block,cos_loo,benign,3,0.484369695186615
9,gI,last_block,V_all,benign,4,1.142148903454654e-05
9,gI,last_block,V_loo,benign,4,1.4100604857958388e-05
9,gI,last_block,norm,benign,4,0.5269699692726135
9,gI,last_block,cos_all,benign,4,0.32433268427848816
9,gI,last_block,cos_loo,benign,4,0.003554156282916665
9,gI,last_block,V_all,benign,5,9.053468602360226e-06
9,gI,last_block,V_loo,benign,5,1.117712145060068e-05
9,gI,last_block,norm,benign,5,0.5145478844642639
9,gI,last_block,cos_all,benign,5,0.5605654120445251
9,gI,last_block,cos_loo,benign,5,0.28599706292152405
9,gI,last_block,V_all,benign,6,1.7796862721297657e-06
9,gI,last_block,V_loo,benign,6,2.197143430748838e-06
9,gI,last_block,norm,benign,6,0.18682679533958435
9,gI,last_block,cos_all,benign,6,0.3770959973335266
9,gI,last_block,cos_loo,benign,6,0.27345430850982666
9,gI,last_block,V_all,malicious,7,1.7155119849121547e-06
9,gI,last_block,V_loo,malicious,7,2.1179159830353456e-06
9,gI,last_block,norm,malicious,7,0.11655770987272263
9,gI,last_block,cos_all,malicious,7,0.08390729874372482
9,gI,last_block,cos_loo,malicious,7,0.01295811589807272
9,gI,last_block,V_all,malicious,8,2.1348598693293752e-06
9,gI,last_block,V_loo,malicious,8,2.635629471114953e-06
9,gI,last_block,norm,malicious,8,0.16207663714885712
9,gI,last_block,cos_all,malicious,8,0.12720046937465668
9,gI,last_block,cos_loo,malicious,8,0.02870296873152256
9,gI,last_block,V_all,malicious,9,4.056298621435417e-06
9,gI,last_block,V_loo,malicious,9,5.007776962884236e-06
9,gI,last_block,norm,malicious,9,0.26780107617378235
9,gI,last_block,cos_all,malicious,9,0.1183556467294693
9,gI,last_block,cos_loo,malicious,9,-0.04502963274717331
9,I,head,V_all,benign,0,0.00041369404061697423
9,I,head,V_loo,benign,0,0.0005107334582135081
9,I,head,norm,benign,0,1.5071412324905396
9,I,head,cos_all,benign,0,0.7531960606575012
9,I,head,cos_loo,benign,0,0.6589418649673462
9,I,head,V_all,benign,1,0.0004795374989043921
9,I,head,V_loo,benign,1,0.0005920216790400445
9,I,head,norm,benign,1,1.2662551403045654
9,I,head,cos_all,benign,1,0.5083121657371521
9,I,head,cos_loo,benign,1,0.3853662312030792
9,I,head,V_all,benign,2,0.002005679067224264
9,I,head,V_loo,benign,2,0.0024761471431702375
9,I,head,norm,benign,2,2.845670223236084
9,I,head,cos_all,benign,2,0.7568193078041077
9,I,head,cos_loo,benign,2,0.5430555939674377
9,I,head,V_all,benign,3,0.00020035027409903705
9,I,head,V_loo,benign,3,0.0002473460335750133
9,I,head,norm,benign,3,0.6417233347892761
9,I,head,cos_all,benign,3,0.5693255066871643
9,I,head,cos_loo,benign,3,0.515044093132019
9,I,head,V_all,benign,4,0.0008845418342389166
9,I,head,V_loo,benign,4,0.0010920268250629306
9,I,head,norm,benign,4,2.007352352142334
9,I,head,cos_all,benign,4,0.7257401347160339
9,I,head,cos_loo,benign,4,0.5801841020584106
9,I,head,V_all,benign,5,0.0009167497046291828
9,I,head,V_loo,benign,5,0.0011317896423861384
9,I,head,norm,benign,5,2.1143763065338135
9,I,head,cos_all,benign,5,0.7884973883628845
9,I,head,cos_loo,benign,5,0.6599535346031189
9,I,head,V_all,benign,6,0.0002129850909113884
9,I,head,V_loo,benign,6,0.0002629445807542652
9,I,head,norm,benign,6,0.7037815451622009
9,I,head,cos_all,benign,6,0.5616868734359741
9,I,head,cos_loo,benign,6,0.5010879635810852
9,I,head,V_all,malicious,7,0.00020376664178911597
9,I,head,V_loo,malicious,7,0.00025156373158097267
9,I,head,norm,malicious,7,0.28897425532341003
9,I,head,cos_all,malicious,7,0.5795316100120544
9,I,head,cos_loo,malicious,7,0.5563257336616516
9,I,head,V_all,malicious,8,0.00024837549426592886
9,I,head,V_loo,malicious,8,0.0003066364151891321
9,I,head,norm,malicious,8,0.35273441672325134
9,I,head,cos_all,malicious,8,0.35207194089889526
9,I,head,cos_loo,malicious,8,0.3150114119052887
9,I,head,V_all,malicious,9,0.00016838617739267647
9,I,head,V_loo,malicious,9,0.00020788416441064328
9,I,head,norm,malicious,9,0.635042130947113
9,I,head,cos_all,malicious,9,0.64336758852005
9,I,head,cos_loo,malicious,9,0.5963980555534363
9,I,last_block,V_all,benign,0,5.101685019326396e-06
9,I,last_block,V_loo,benign,0,6.2983772295410745e-06
9,I,last_block,norm,benign,0,0.5503567457199097
9,I,last_block,cos_all,benign,0,0.860685408115387
9,I,last_block,cos_loo,benign,0,0.7975475788116455
9,I,last_block,V_all,benign,1,2.5483586796326563e-06
9,I,last_block,V_loo,benign,1,3.1461215712624835e-06
9,I,last_block,norm,benign,1,0.35415247082710266
9,I,last_block,cos_all,benign,1,0.7509325742721558
9,I,last_block,cos_loo,benign,1,0.6904014945030212
9,I,last_block,V_all,benign,2,2.034669159911573e-05
9,I,last_block,V_loo,benign,2,2.511937236704398e-05
9,I,last_block,norm,benign,2,0.8699669241905212
9,I,last_block,cos_all,benign,2,0.7838845252990723
9,I,last_block,cos_loo,benign,2,0.6174551248550415
9,I,last_block,V_all,benign,3,2.405508212177665e-06
9,I,last_block,V_loo,benign,3,2.969763045257423e-06
9,I,last_block,norm,benign,3,0.21398977935314178
9,I,last_block,cos_all,benign,3,0.6334081292152405
9,I,last_block,cos_loo,benign,3,0.5865967869758606
9,I,last_block,V_all,benign,4,9.457155101699755e-06
9,I,last_block,V_loo,benign,4,1.1675500900309999e-05
9,I,last_block,norm,benign,4,0.6552701592445374
9,I,last_block,cos_all,benign,4,0.8053507804870605
9,I,last_block,cos_loo,benign,4,0.7005934715270996
9,I,last_block,V_all,benign,5,3.860726337734377e-06
9,I,last_block,V_loo,benign,5,4.766329311678419e-06
9,I,last_block,norm,benign,5,0.48802778124809265
9,I,last_block,cos_all,benign,5,0.83890700340271
9,I,last_block,cos_loo,benign,5,0.7773548364639282
9,I,last_block,V_all,benign,6,2.107294676534366e-06
9,I,last_block,V_loo,benign,6,2.60159868048504e-06
9,I,last_block,norm,benign,6,0.22813136875629425
9,I,last_block,cos_all,benign,6,0.6893180012702942
9,I,last_block,cos_loo,benign,6,0.6450590491294861
9,I,last_block,V_all,malicious,7,2.5975459720939398e-06
9,I,last_block,V_loo,malicious,7,3.206846940884134e-06
9,I,last_block,norm,malicious,7,0.1142856553196907
9,I,last_block,cos_all,malicious,7,0.6356639862060547
9,I,last_block,cos_loo,malicious,7,0.6115723252296448
9,I,last_block,V_all,malicious,8,3.402091124371509e-06
9,I,last_block,V_loo,malicious,8,4.200112925900612e-06
9,I,last_block,norm,malicious,8,0.11833219230175018
9,I,last_block,cos_all,malicious,8,0.37537097930908203
9,I,last_block,cos_loo,malicious,8,0.33994680643081665
9,I,last_block,V_all,malicious,9,2.261044983242755e-06
9,I,last_block,V_loo,malicious,9,2.7914136353501817e-06
9,I,last_block,norm,malicious,9,0.2455175817012787
9,I,last_block,cos_all,malicious,9,0.6744401454925537
9,I,last_block,cos_loo,malicious,9,0.6247597336769104
9,g,head,V_all,benign,0,0.00024077831767499447
9,g,head,V_loo,benign,0,0.0002972572110593319
9,g,head,norm,benign,0,0.8707786202430725
9,g,head,cos_all,benign,0,0.43652603030204773
9,g,head,cos_loo,benign,0,0.1696436107158661
9,g,head,V_all,benign,1,0.00022361947048921138
9,g,head,V_loo,benign,1,0.0002760733477771282
9,g,head,norm,benign,1,0.6267300248146057
9,g,head,cos_all,benign,1,-0.22276632487773895
9,g,head,cos_loo,benign,1,-0.4000108540058136
9,g,head,V_all,benign,2,0.00031950525590218604
9,g,head,V_loo,benign,2,0.00039445090806111693
9,g,head,norm,benign,2,0.9760354161262512
9,g,head,cos_all,benign,2,0.37629643082618713
9,g,head,cos_loo,benign,2,0.06526462733745575
9,g,head,V_all,benign,3,0.0003152430581394583
9,g,head,V_loo,benign,3,0.0003891889355145395
9,g,head,norm,benign,3,0.9709392786026001
9,g,head,cos_all,benign,3,0.3799903094768524
9,g,head,cos_loo,benign,3,0.0711057037115097
9,g,head,V_all,benign,4,0.00017463417316321284
9,g,head,V_loo,benign,4,0.00021559777087531984
9,g,head,norm,benign,4,0.6391392946243286
9,g,head,cos_all,benign,4,0.13986001908779144
9,g,head,cos_loo,benign,4,-0.06738048791885376
9,g,head,V_all,benign,5,0.0002832719183061272
9,g,head,V_loo,benign,5,0.0003497184079606086
9,g,head,norm,benign,5,0.87088543176651
9,g,head,cos_all,benign,5,0.23401498794555664
9,g,head,cos_loo,benign,5,-0.048976462334394455
9,g,head,V_all,benign,6,0.00023571874771732837
9,g,head,V_loo,benign,6,0.0002910108305513859
9,g,head,norm,benign,6,0.761957585811615
9,g,head,cos_all,benign,6,0.1493513435125351
9,g,head,cos_loo,benign,6,-0.0977359190583229
9,g,head,V_all,malicious,7,0.0003683475952129811
9,g,head,V_loo,malicious,7,0.00045475014485418797
9,g,head,norm,malicious,7,1.1125624179840088
9,g,head,cos_all,malicious,7,0.5621562600135803
9,g,head,cos_loo,malicious,7,0.23760107159614563
9,g,head,V_all,malicious,8,0.0003373317595105618
9,g,head,V_loo,malicious,8,0.0004164589918218553
9,g,head,norm,malicious,8,1.076727032661438
9,g,head,cos_all,malicious,8,0.582752525806427
9,g,head,cos_loo,malicious,8,0.27723270654678345
9,g,head,V_all,malicious,9,0.00029006347176618874
9,g,head,V_loo,malicious,9,0.0003581030177883804
9,g,head,norm,malicious,9,0.9650107026100159
9,g,head,cos_all,malicious,9,0.47153955698013306
9,g,head,cos_loo,malicious,9,0.17788122594356537
9,g,last_block,V_all,benign,0,2.1691412257496268e-05
9,g,last_block,V_loo,benign,0,2.6779520339914598e-05
9,g,last_block,norm,benign,0,0.8203787207603455
9,g,last_block,cos_all,benign,0,0.5645503997802734
9,g,last_block,cos_loo,benign,0,0.36942726373672485
9,g,last_block,V_all,benign,1,2.426187347737141e-05
9,g,last_block,V_loo,benign,1,2.9952931072330102e-05
9,g,last_block,norm,benign,1,0.5697020292282104
9,g,last_block,cos_all,benign,1,-0.2098245769739151
9,g,last_block,cos_loo,benign,1,-0.35726869106292725
9,g,last_block,V_all,benign,2,2.1255031242617406e-05
9,g,last_block,V_loo,benign,2,2.6240777515340596e-05
9,g,last_block,norm,benign,2,0.8284496068954468
9,g,last_block,cos_all,benign,2,0.5987106561660767
9,g,last_block,cos_loo,benign,2,0.4099263548851013
9,g,last_block,V_all,benign,3,2.4303399186464958e-05
9,g,last_block,V_loo,benign,3,3.000419746967964e-05
9,g,last_block,norm,benign,3,0.9081834554672241
9,g,last_block,cos_all,benign,3,0.6605947613716125
9,g,last_block,cos_loo,benign,3,0.46919745206832886
9,g,last_block,V_all,benign,4,1.8999695384991355e-05
9,g,last_block,V_loo,benign,4,2.3456414055544883e-05
9,g,last_block,norm,benign,4,0.6238013505935669
9,g,last_block,cos_all,benign,4,0.22200097143650055
9,g,last_block,cos_loo,benign,4,0.04327692836523056
9,g,last_block,V_all,benign,5,2.1202427888056263e-05
9,g,last_block,V_loo,benign,5,2.617583959363401e-05
9,g,last_block,norm,benign,5,0.78647780418396
9,g,last_block,cos_all,benign,5,0.5085792541503906
9,g,last_block,cos_loo,benign,5,0.31118711829185486
9,g,last_block,V_all,benign,6,1.9202681869501248e-05
9,g,last_block,V_loo,benign,6,2.37070180446608e-05
9,g,last_block,norm,benign,6,0.7024968862533569
9,g,last_block,cos_all,benign,6,0.40215104818344116
9,g,last_block,cos_loo,benign,6,0.21311317384243011
9,g,last_block,V_all,malicious,7,2.870849311875645e-05
9,g,last_block,V_loo,malicious,7,3.5442593798507005e-05
9,g,last_block,norm,malicious,7,0.8871325850486755
9,g,last_block,cos_all,malicious,7,0.45919930934906006
9,g,last_block,cos_loo,malicious,7,0.22334779798984528
9,g,last_block,V_all,malicious,8,3.064414340769872e-05
9,g,last_block,V_loo,malicious,8,3.783228021347895e-05
9,g,last_block,norm,malicious,8,0.9091932773590088
9,g,last_block,cos_all,malicious,8,0.4441080391407013
9,g,last_block,cos_loo,malicious,8,0.1991714984178543
9,g,last_block,V_all,malicious,9,2.8642562028835528e-05
9,g,last_block,V_loo,malicious,9,3.536118310876191e-05
9,g,last_block,norm,malicious,9,0.8828142285346985
9,g,last_block,cos_all,malicious,9,0.4513126015663147
9,g,last_block,cos_loo,malicious,9,0.21547390520572662
9,I,head,Jaccard_BB,BB,-1,0.09686004307303538
9,I,head,Jaccard_MM,MM,-1,0.2422613996682502
9,I,head,Jaccard_BM,BM,-1,0.09038091892121464
9,I,last_block,Jaccard_BB,BB,-1,0.225677579413124
9,I,last_block,Jaccard_MM,MM,-1,0.2233385476330686
9,I,last_block,Jaccard_BM,BM,-1,0.14443901567474754
10,gI,head,V_all,benign,0,0.0024119443260133266
10,gI,head,V_loo,benign,0,0.0029777088202536106
10,gI,head,norm,benign,0,2.1473941802978516
10,gI,head,cos_all,benign,0,0.3691389858722687
10,gI,head,cos_loo,benign,0,0.28374263644218445
10,gI,head,V_all,benign,1,0.03509211540222168
10,gI,head,V_loo,benign,1,0.04332359880208969
10,gI,head,norm,benign,1,10.498653411865234
10,gI,head,cos_all,benign,1,0.5269141793251038
10,gI,head,cos_loo,benign,1,0.07823096960783005
10,gI,head,V_all,benign,2,0.010821245610713959
10,gI,head,V_loo,benign,2,0.013359562493860722
10,gI,head,norm,benign,2,5.541663646697998
10,gI,head,cos_all,benign,2,0.32050156593322754
10,gI,head,cos_loo,benign,2,0.08162369579076767
10,gI,head,V_all,benign,3,0.006786328740417957
10,gI,head,V_loo,benign,3,0.008378183469176292
10,gI,head,norm,benign,3,4.277888298034668
10,gI,head,cos_all,benign,3,0.3106651306152344
10,gI,head,cos_loo,benign,3,0.12847578525543213
10,gI,head,V_all,benign,4,0.0033358365762978792
10,gI,head,V_loo,benign,4,0.0041183168068528175
10,gI,head,norm,benign,4,3.906506299972534
10,gI,head,cos_all,benign,4,0.6672007441520691
10,gI,head,cos_loo,benign,4,0.5542123913764954
10,gI,head,V_all,benign,5,0.03802753984928131
10,gI,head,V_loo,benign,5,0.046947579830884933
10,gI,head,norm,benign,5,11.394768714904785
10,gI,head,cos_all,benign,5,0.7177409529685974
10,gI,head,cos_loo,benign,5,0.2990763783454895
10,gI,head,V_all,benign,6,0.0061217788606882095
10,gI,head,V_loo,benign,6,0.007557751145213842
10,gI,head,norm,benign,6,4.584973335266113
10,gI,head,cos_all,benign,6,0.5016080737113953
10,gI,head,cos_loo,benign,6,0.3282461166381836
10,gI,head,V_all,malicious,7,0.0022999972570687532
10,gI,head,V_loo,malicious,7,0.002839503111317754
10,gI,head,norm,malicious,7,0.9657769799232483
10,gI,head,cos_all,malicious,7,0.051227182149887085
10,gI,head,cos_loo,malicious,7,0.008902627974748611
10,gI,head,V_all,malicious,8,0.002594812074676156
10,gI,head,V_loo,malicious,8,0.0032034714240580797
10,gI,head,norm,malicious,8,1.568010687828064
10,gI,head,cos_all,malicious,8,0.13894137740135193
10,gI,head,cos_loo,malicious,8,0.07071603834629059
10,gI,head,V_all,malicious,9,0.0022090119309723377
10,gI,head,V_loo,malicious,9,0.0027271753642708063
10,gI,head,norm,malicious,9,0.7824165225028992
10,gI,head,cos_all,malicious,9,0.038939882069826126
10,gI,head,cos_loo,malicious,9,0.004645275883376598
10,gI,last_block,V_all,benign,0,2.8671904601651477e-06
10,gI,last_block,V_loo,benign,0,3.539741328495438e-06
10,gI,last_block,norm,benign,0,0.25234830379486084
10,gI,last_block,cos_all,benign,0,0.19621102511882782
10,gI,last_block,cos_loo,benign,0,-0.1071150079369545
10,gI,last_block,V_all,benign,1,5.513316864380613e-06
10,gI,last_block,V_loo,benign,1,6.80656330587226e-06
10,gI,last_block,norm,benign,1,0.3496682941913605
10,gI,last_block,cos_all,benign,1,0.15885309875011444
10,gI,last_block,cos_loo,benign,1,-0.25412091612815857
10,gI,last_block,V_all,benign,2,4.8186925596382935e-06
10,gI,last_block,V_loo,benign,2,5.949002570559969e-06
10,gI,last_block,norm,benign,2,0.3447323739528656
10,gI,last_block,cos_all,benign,2,0.36389848589897156
10,gI,last_block,cos_loo,benign,2,-0.051957421004772186
10,gI,last_block,V_all,benign,3,7.469185220543295e-06
10,gI,last_block,V_loo,benign,3,9.221216714649927e-06
10,gI,last_block,norm,benign,3,0.44668909907341003
10,gI,last_block,cos_all,benign,3,0.5890083312988281
10,gI,last_block,cos_loo,benign,3,0.06752245128154755
10,gI,last_block,V_all,benign,4,4.513641670200741e-06
10,gI,last_block,V_loo,benign,4,5.5723971854604315e-06
10,gI,last_block,norm,benign,4,0.3080134093761444
10,gI,last_block,cos_all,benign,4,0.07076957821846008
10,gI,last_block,cos_loo,benign,4,-0.2859548330307007
10,gI,last_block,V_all,benign,5,7.001076937740436e-06
10,gI,last_block,V_loo,benign,5,8.643304681754671e-06
10,gI,last_block,norm,benign,5,0.41936275362968445
10,gI,last_block,cos_all,benign,5,0.43513908982276917
10,gI,last_block,cos_loo,benign,5,-0.07364793121814728
10,gI,last_block,V_all,benign,6,1.0733858744060853e-06
10,gI,last_block,V_loo,benign,6,1.325167886534473e-06
10,gI,last_block,norm,benign,6,0.1426284909248352
10,gI,last_block,cos_all,benign,6,0.1666850745677948
10,gI,last_block,cos_loo,benign,6,-0.003978572320193052
10,gI,last_block,V_all,malicious,7,5.760036287938419e-07
10,gI,last_block,V_loo,malicious,7,7.111156037353794e-07
10,gI,last_block,norm,malicious,7,0.1047578901052475
10,gI,last_block,cos_all,malicious,7,0.30997535586357117
10,gI,last_block,cos_loo,malicious,7,0.19067062437534332
10,gI,last_block,V_all,malicious,8,1.1320219073240878e-06
10,gI,last_block,V_loo,malicious,8,1.397557980453712e-06
10,gI,last_block,norm,malicious,8,0.1645617038011551
10,gI,last_block,cos_all,malicious,8,0.3429722785949707
10,gI,last_block,cos_loo,malicious,8,0.15371498465538025
10,gI,last_block,V_all,malicious,9,5.581183586400584e-07
10,gI,last_block,V_loo,malicious,9,6.89035005052574e-07
10,gI,last_block,norm,malicious,9,0.09698957204818726
10,gI,last_block,cos_all,malicious,9,0.2621581554412842
10,gI,last_block,cos_loo,malicious,9,0.1497313231229782
10,I,head,V_all,benign,0,0.00020268485241103917
10,I,head,V_loo,benign,0,0.0002502282150089741
10,I,head,norm,benign,0,0.96290123462677
10,I,head,cos_all,benign,0,0.6645541787147522
10,I,head,cos_loo,benign,0,0.5758239030838013
10,I,head,V_all,benign,1,0.0005209988448768854
10,I,head,V_loo,benign,1,0.0006432084483094513
10,I,head,norm,benign,1,1.3135167360305786
10,I,head,cos_all,benign,1,0.47627726197242737
10,I,head,cos_loo,benign,1,0.3109363913536072
10,I,head,V_all,benign,2,0.00036493176594376564
10,I,head,V_loo,benign,2,0.00045053305802866817
10,I,head,norm,benign,2,1.3015310764312744
10,I,head,cos_all,benign,2,0.6846298575401306
10,I,head,cos_loo,benign,2,0.5639297962188721
10,I,head,V_all,benign,3,0.00024170796677935869
10,I,head,V_loo,benign,3,0.00029840489150956273
10,I,head,norm,benign,3,1.093127965927124
10,I,head,cos_all,benign,3,0.695372998714447
10,I,head,cos_loo,benign,3,0.5995861887931824
10,I,head,V_all,benign,4,0.0002914229698944837
10,I,head,V_loo,benign,4,0.0003597814647946507
10,I,head,norm,benign,4,1.2844208478927612
10,I,head,cos_all,benign,4,0.7746188044548035
10,I,head,cos_loo,benign,4,0.6822671294212341
10,I,head,V_all,benign,5,0.0018894715467467904
10,I,head,V_loo,benign,5,0.0023326806258410215
10,I,head,norm,benign,5,2.7020037174224854
10,I,head,cos_all,benign,5,0.7785168290138245
10,I,head,cos_loo,benign,5,0.5283057689666748
10,I,head,V_all,benign,6,7.075109897414222e-05
10,I,head,V_loo,benign,6,8.73470344231464e-05
10,I,head,norm,benign,6,0.7051638960838318
10,I,head,cos_all,benign,6,0.8149456977844238
10,I,head,cos_loo,benign,6,0.7762919664382935
10,I,head,V_all,malicious,7,0.00014217612624634057
10,I,head,V_loo,malicious,7,0.0001755260891513899
10,I,head,norm,malicious,7,0.27289435267448425
10,I,head,cos_all,malicious,7,0.5105686187744141
10,I,head,cos_loo,malicious,7,0.4807221591472626
10,I,head,V_all,malicious,8,0.00015868259652052075
10,I,head,V_loo,malicious,8,0.00019590444571804255
10,I,head,norm,malicious,8,0.3417694866657257
10,I,head,cos_all,malicious,8,0.4074943959712982
10,I,head,cos_loo,malicious,8,0.36535048484802246
10,I,head,V_all,malicious,9,0.00014905454008840024
10,I,head,V_loo,malicious,9,0.00018401794659439474
10,I,head,norm,malicious,9,0.176828995347023
10,I,head,cos_all,malicious,9,0.5407543182373047
10,I,head,cos_loo,malicious,9,0.5224149227142334
10,I,last_block,V_all,benign,0,1.97629969989066e-06
10,I,last_block,V_loo,benign,0,2.439875970594585e-06
10,I,last_block,norm,benign,0,0.3404328525066376
10,I,last_block,cos_all,benign,0,0.8049887418746948
10,I,last_block,cos_loo,benign,0,0.741178035736084
10,I,last_block,V_all,benign,1,2.6303493996238103e-06
10,I,last_block,V_loo,benign,1,3.2473446935910033e-06
10,I,last_block,norm,benign,1,0.3316938579082489
10,I,last_block,cos_all,benign,1,0.6927018165588379
10,I,last_block,cos_loo,benign,1,0.6040122509002686
10,I,last_block,V_all,benign,2,3.4852594126277836e-06
10,I,last_block,V_loo,benign,2,4.302789875509916e-06
10,I,last_block,norm,benign,2,0.42713573575019836
10,I,last_block,cos_all,benign,2,0.8154247999191284
10,I,last_block,cos_loo,benign,2,0.7349027991294861
10,I,last_block,V_all,benign,3,3.6884096061839955e-06
10,I,last_block,V_loo,benign,3,4.5535921344708186e-06
10,I,last_block,norm,benign,3,0.4162118434906006
10,I,last_block,cos_all,benign,3,0.7646886706352234
10,I,last_block,cos_loo,benign,3,0.6698564887046814
10,I,last_block,V_all,benign,4,2.588037204986904e-06
10,I,last_block,V_loo,benign,4,3.195107865394675e-06
10,I,last_block,norm,benign,4,0.3924594521522522
10,I,last_block,cos_all,benign,4,0.8375468254089355
10,I,last_block,cos_loo,benign,4,0.7725112438201904
10,I,last_block,V_all,benign,5,6.6047837208316196e-06
10,I,last_block,V_loo,benign,5,8.154052011377644e-06
10,I,last_block,norm,benign,5,0.5331165790557861
10,I,last_block,cos_all,benign,5,0.7933148145675659
10,I,last_block,cos_loo,benign,5,0.6759989857673645
10,I,last_block,V_all,benign,6,8.248741210081789e-07
10,I,last_block,V_loo,benign,6,1.0183630365645513e-06
10,I,last_block,norm,benign,6,0.2241397500038147
10,I,last_block,cos_all,benign,6,0.8237181305885315
10,I,last_block,cos_loo,benign,6,0.7877082228660583
10,I,last_block,V_all,malicious,7,1.6876871313797892e-06
10,I,last_block,V_loo,malicious,7,2.083564368149382e-06
10,I,last_block,norm,malicious,7,0.11034449189901352
10,I,last_block,cos_all,malicious,7,0.5387943387031555
10,I,last_block,cos_loo,malicious,7,0.5029288530349731
10,I,last_block,V_all,malicious,8,1.859855956354295e-06
10,I,last_block,V_loo,malicious,8,2.296118282174575e-06
10,I,last_block,norm,malicious,8,0.1246301531791687
10,I,last_block,cos_all,malicious,8,0.47015053033828735
10,I,last_block,cos_loo,malicious,8,0.42573031783103943
10,I,last_block,V_all,malicious,9,1.6562127029828844e-06
10,I,last_block,V_loo,malicious,9,2.0447071165108355e-06
10,I,last_block,norm,malicious,9,0.0722283199429512
10,I,last_block,cos_all,malicious,9,0.6318208575248718
10,I,last_block,cos_loo,malicious,9,0.6121211647987366
10,g,head,V_all,benign,0,0.00023572349164169282
10,g,head,V_loo,benign,0,0.0002910167386289686
10,g,head,norm,benign,0,0.7763305902481079
10,g,head,cos_all,benign,0,0.1814497709274292
