0:
0.17383476188061064,0.20279454278034184,0.16858548460719178,0.12560227215093575,0.10047167418978546,0.21803519805244206,0.0106760663386925,0.0,0.0,0.0,
1:
0.17383476188061064,0.20279454278034184,0.16858548460719178,0.12560227215093575,0.10047167418978546,0.21803519805244206,0.0106760663386925,0.0,0.0,0.0,
2:
0.2090831452449216,0.24391508570731407,0.0,0.15107057890563044,0.12084426279509546,0.26224608064417737,0.012840846702860979,0.0,0.0,0.0,
3:
0.4233833611265518,0.0,0.0,0.30591069112469893,0.2447038478166883,0.0,0.026002099932061026,0.0,0.0,0.0,
4:
0.17383476188061064,0.20279454278034184,0.16858548460719178,0.12560227215093575,0.10047167418978546,0.21803519805244206,0.0106760663386925,0.0,0.0,0.0,
5:
0.0,0.0,0.0,0.5305269922879178,0.42437874892887745,0.0,0.045094258783204805,0.0,0.0,0.0,
6:
0.17383476188061064,0.20279454278034184,0.16858548460719178,0.12560227215093575,0.10047167418978546,0.21803519805244206,0.0106760663386925,0.0,0.0,0.0,
7:
0.17383476188061064,0.20279454278034184,0.16858548460719178,0.12560227215093575,0.10047167418978546,0.21803519805244206,0.0106760663386925,0.0,0.0,0.0,
8:
0.17383476188061064,0.20279454278034184,0.16858548460719178,0.12560227215093575,0.10047167418978546,0.21803519805244206,0.0106760663386925,0.0,0.0,0.0,
9:
0.17383476188061064,0.20279454278034184,0.16858548460719178,0.12560227215093575,0.10047167418978546,0.21803519805244206,0.0106760663386925,0.0,0.0,0.0,
10:
0.17383476188061064,0.20279454278034184,0.16858548460719178,0.12560227215093575,0.10047167418978546,0.21803519805244206,0.0106760663386925,0.0,0.0,0.0,
11:
0.17383476188061064,0.20279454278034184,0.16858548460719178,0.12560227215093575,0.10047167418978546,0.21803519805244206,0.0106760663386925,0.0,0.0,0.0,
12:
0.17383476188061064,0.20279454278034184,0.16858548460719178,0.12560227215093575,0.10047167418978546,0.21803519805244206,0.0106760663386925,0.0,0.0,0.0,
13:
0.17383476188061064,0.20279454278034184,0.16858548460719178,0.12560227215093575,0.10047167418978546,0.21803519805244206,0.0106760663386925,0.0,0.0,0.0,
14:
