epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45,epoch_46,epoch_47,epoch_48,epoch_49,epoch_50,epoch_51,epoch_52,epoch_53,epoch_54,epoch_55,epoch_56,epoch_57,epoch_58,epoch_59,epoch_60,epoch_61,epoch_62,epoch_63,epoch_64,epoch_65,epoch_66,epoch_67,epoch_68,epoch_69,epoch_70,epoch_71,epoch_72,epoch_73,epoch_74,epoch_75,epoch_76,epoch_77,epoch_78,epoch_79,epoch_80,epoch_81,epoch_82,epoch_83,epoch_84,epoch_85,epoch_86,epoch_87,epoch_88,epoch_89,epoch_90,epoch_91,epoch_92,epoch_93,epoch_94,epoch_95,epoch_96,epoch_97,epoch_98,epoch_99
13.72,19.21,26.79,23.88,35.09,22.96,46.45,49.01,50.24,52.04,54.23,53.97,53.72,56.38,54.83,55.77,56.76,57.88,59.21,58.69,56.29,59.02,57.68,59.01,58.39,59.08,58.97,60.06,58.96,60.79,58.44,59.28,59.78,59.62,59.62,60.56,61.18,61.2,59.52,61.34,60.5,61.59,61.26,60.06,61.21,60.92,61.32,60.36,61.65,61.22,62.43,60.3,60.9,60.95,60.04,59.8,62.26,60.86,61.05,61.05,60.98,61.43,60.09,61.86,60.46,60.01,60.99,60.31,60.54,62.34,60.92,61.43,61.53,60.96,60.84,60.66,61.58,60.74,61.12,60.75,61.33,62.76,62.09,60.76,60.88,61.3,61.72,60.71,60.89,60.55,62.36,60.77,62.4,61.29,61.92,61.64,62.86,62.16,60.57,61.67
