epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45,epoch_46,epoch_47,epoch_48,epoch_49,epoch_50,epoch_51,epoch_52,epoch_53,epoch_54,epoch_55,epoch_56,epoch_57,epoch_58,epoch_59,epoch_60,epoch_61,epoch_62,epoch_63,epoch_64,epoch_65,epoch_66,epoch_67,epoch_68,epoch_69,epoch_70,epoch_71,epoch_72,epoch_73,epoch_74,epoch_75,epoch_76,epoch_77,epoch_78,epoch_79,epoch_80,epoch_81,epoch_82,epoch_83,epoch_84,epoch_85,epoch_86,epoch_87,epoch_88,epoch_89,epoch_90,epoch_91,epoch_92,epoch_93,epoch_94,epoch_95,epoch_96,epoch_97,epoch_98,epoch_99
0.0,1.54,2.36,7.2,5.87,5.71,10.98,4.54,4.54,11.5,6.91,14.89,10.8,11.72,13.95,6.99,13.24,8.94,7.42,7.29,11.97,6.94,11.53,7.83,8.03,12.38,12.21,5.99,7.11,11.08,10.1,9.36,7.0,6.43,6.6,8.08,6.6,8.25,10.77,7.16,11.22,8.95,6.33,9.03,8.45,10.96,6.53,9.39,9.73,8.51,10.82,13.31,11.08,8.33,6.34,7.94,10.35,8.65,9.79,6.67,10.73,13.76,7.08,6.88,6.14,4.65,9.48,9.67,4.46,9.48,6.65,13.22,7.52,8.56,6.37,5.54,7.31,8.74,12.35,12.37,6.69,7.71,3.8,10.88,7.18,9.68,7.44,7.38,10.74,13.48,8.35,9.47,9.7,6.91,10.69,9.21,10.04,10.25,14.0,9.06
