epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45,epoch_46,epoch_47,epoch_48,epoch_49,epoch_50,epoch_51,epoch_52,epoch_53,epoch_54,epoch_55,epoch_56,epoch_57,epoch_58,epoch_59,epoch_60,epoch_61,epoch_62,epoch_63,epoch_64,epoch_65,epoch_66,epoch_67,epoch_68,epoch_69,epoch_70,epoch_71,epoch_72,epoch_73,epoch_74,epoch_75,epoch_76,epoch_77,epoch_78,epoch_79,epoch_80,epoch_81,epoch_82,epoch_83,epoch_84,epoch_85,epoch_86,epoch_87,epoch_88,epoch_89,epoch_90,epoch_91,epoch_92,epoch_93,epoch_94,epoch_95,epoch_96,epoch_97,epoch_98,epoch_99
10.08,22.63,24.11,27.94,33.19,33.14,40.5,46.81,50.4,53.07,55.95,55.68,55.57,55.97,56.43,56.57,58.76,59.72,59.48,59.43,58.79,60.71,61.28,57.83,59.65,60.31,61.43,59.96,60.28,61.53,59.81,59.3,60.83,59.73,60.71,60.39,61.85,61.05,61.89,62.1,62.0,58.99,60.9,62.32,62.11,62.29,62.17,59.27,61.22,61.28,62.1,59.96,62.04,61.44,63.11,62.52,61.52,61.02,62.73,62.15,60.87,62.34,61.79,62.69,61.96,62.79,62.67,62.28,61.54,61.01,63.05,63.32,62.8,61.64,62.55,63.96,63.03,62.12,63.16,61.42,63.08,61.46,63.39,62.23,61.37,64.99,62.51,61.66,62.76,62.34,61.8,63.42,63.14,62.67,62.95,61.34,62.32,63.11,62.24,64.02
