0:
[55.694305],[62.07002],[73.652336],[74.026566],[60.47659],[68.38182],[50.171154],[68.51434],[70.35946],[69.14222],
1:
[32.026733],[58.707123],[50.58768],[50.50376],[45.155994],[39.59841],[48.08306],[47.36264],[88.0625],[75.97945],
2:
[29.975443],[45.964306],[46.414864],[28.83517],[51.14492],[43.028637],[33.245792],[68.06533],[42.091984],[60.443134],
3:
[29.439455],[56.00917],[22.599794],[43.621403],[31.298157],[36.205982],[29.86558],[70.362206],[58.881336],[51.586807],
4:
[40.33386],[35.2043],[50.134136],[39.247963],[35.91705],[31.00489],[26.458225],[52.520386],[87.18209],[69.27293],
5:
[28.15535],[58.75493],[24.471079],[41.671432],[26.743933],[29.853117],[45.302998],[51.283546],[66.79748],[55.87866],
6:
[41.779694],[49.94364],[27.908123],[31.417048],[33.7147],[34.14334],[31.146557],[79.57084],[28.178932],[67.794876],
7:
[31.778536],[38.41827],[31.727638],[32.647217],[21.05496],[38.609028],[30.250105],[52.02826],[47.38759],[41.3014],
8:
[36.57528],[26.00139],[44.127167],[33.28242],[37.09802],[37.306362],[34.20864],[30.90058],[57.794914],[61.43066],
9:
[30.156733],[45.36661],[24.293379],[24.719688],[29.376879],[33.203697],[25.752619],[23.626307],[67.38606],[69.67756],
10:
[29.269934],[48.599102],[21.284739],[26.71198],[21.65208],[35.976875],[31.535473],[82.008934],[42.87356],[21.178774],
11:
[37.428215],[36.9993],[31.749992],[39.78721],[26.712606],[29.623459],[29.497702],[78.81063],[35.108177],[42.82866],
12:
[27.314207],[41.07549],[29.27943],[17.888615],[25.891363],[30.292196],[30.07251],[27.357924],[27.647383],[44.13066],
13:
[35.330936],[35.300884],[42.1818],[32.45161],[38.470146],[41.279694],[35.14777],[23.863783],[45.686176],[36.51248],
14:
[25.445719],[22.645363],[25.555092],[27.310642],[28.439426],[23.47884],[32.06784],[21.391874],[36.149456],[28.144722],
15:
[27.249992],[22.787613],[25.707123],[39.655426],[29.797215],[36.9481],[35.36025],[33.797386],[36.988804],[34.875244],
16:
[38.738277],[31.01941],[29.604593],[30.884296],[22.165829],[24.726028],[28.318682],[27.948343],[42.952415],[21.570349],
17:
[33.23671],[43.373257],[27.54116],[31.310593],[25.730158],[29.165476],[27.170202],[18.162813],[58.608765],[53.32145],
18:
[38.61258],[40.77477],[35.6451],[30.197306],[25.678137],[30.261839],[28.953133],[33.02939],[25.19937],[19.625921],
19:
[28.084595],[36.727562],[22.623564],[19.458836],[28.492857],[26.307962],[30.85173],[44.048298],[30.349625],[14.942228],
20:
[29.789604],[34.79331],[23.376802],[31.415453],[35.264767],[40.365063],[25.624897],[61.72682],[47.270416],[53.383152],
21:
[30.44814],[49.40924],[34.282677],[26.50792],[41.2513],[25.104427],[30.153835],[27.174192],[40.039124],[41.017864],
22:
[38.486206],[52.43357],[35.35961],[27.191133],[25.719542],[23.944744],[27.42988],[32.31687],[29.348722],[25.007816],
23:
[35.5865],[26.908535],[30.243534],[26.146097],[37.698204],[35.912243],[28.51051],[28.362684],[38.771324],[25.708029],
24:
[26.155407],[47.745377],[33.159042],[26.892433],[39.169125],[22.02339],[24.27969],[66.94377],[38.384632],[19.646381],
25:
[27.950697],[44.411625],[22.08875],[38.528877],[37.78509],[32.839947],[33.099052],[32.026897],[45.09918],[22.401762],
26:
[38.422607],[43.946087],[34.30719],[35.144188],[30.052967],[24.009602],[47.914425],[42.52242],[28.783325],[23.79135],
27:
[43.575188],[47.036755],[28.231556],[28.214802],[26.671284],[31.713278],[37.5644],[39.702183],[26.438848],[19.037569],
28:
[33.362446],[46.068344],[37.730404],[28.34732],[30.024284],[34.597157],[40.48826],[23.749928],[33.252953],[31.609396],
29:
[34.90405],[37.907852],[31.848452],[26.536688],[28.138243],[28.42768],[32.299225],[44.353817],[15.459567],[24.039564],
30:
[37.489063],[41.87743],[25.890987],[28.220396],[27.522419],[26.32005],[35.56292],[53.984043],[39.77121],[18.252144],
31:
[26.796875],[38.147293],[38.083046],[18.32915],[29.403725],[19.832014],[37.1553],[16.56313],[38.73665],[15.791332],
32:
[37.37753],[28.98538],[34.829777],[26.983246],[27.93966],[22.473738],[30.930954],[38.042805],[27.902504],[23.51866],
33:
[22.835714],[40.986504],[18.056122],[35.22971],[32.503445],[17.986153],[28.9085],[37.320694],[21.199522],[18.004793],
34:
[23.598465],[30.948936],[27.772665],[27.637562],[37.486794],[40.04157],[40.072346],[34.39532],[30.653242],[17.20704],
35:
[25.03834],[36.401814],[30.294292],[42.125145],[26.31663],[36.003662],[46.999744],[27.173021],[33.85285],[22.90427],
36:
[25.264078],[34.106277],[37.768166],[29.558767],[24.86938],[41.96914],[41.13319],[39.801735],[25.074347],[36.223225],
37:
[26.185902],[42.734398],[39.937065],[26.852581],[30.780476],[35.706894],[42.835606],[31.450415],[19.120783],[22.075994],
38:
[30.46149],[48.27885],[20.644802],[36.71985],[32.881668],[26.720404],[30.513165],[35.431225],[22.770468],[28.45466],
39:
[22.368748],[46.213215],[37.556877],[26.957407],[41.89682],[21.54696],[30.87474],[19.094484],[23.482862],[19.455542],
40:
[35.43285],[44.82828],[34.741932],[29.647297],[26.051836],[29.176426],[41.7369],[43.877476],[24.006725],[18.291868],
41:
[29.77289],[27.33904],[22.52932],[41.509247],[29.253073],[23.873037],[26.678722],[38.350986],[16.838108],[17.069921],
42:
[27.01359],[50.068848],[32.682186],[19.422098],[43.525806],[20.87428],[26.463816],[29.322855],[28.220375],[13.6151705],
43:
[32.364502],[46.54137],[33.92635],[20.98168],[28.905252],[36.313484],[40.775394],[36.97275],[21.444353],[18.774178],
44:
[26.314762],[27.89793],[39.06619],[31.232044],[19.20712],[31.252937],[31.976343],[35.337463],[18.778599],[19.988998],
45:
[32.4553],[31.735722],[20.587252],[39.420193],[38.692947],[26.310865],[36.35083],[23.612078],[19.147615],[21.186556],
46:
[42.158154],[32.735775],[31.526583],[20.413912],[36.550354],[24.881598],[20.492785],[33.727192],[19.39234],[17.877373],
47:
[19.840752],[28.969421],[30.812536],[36.613953],[34.77695],[35.094543],[43.11233],[32.19693],[22.063019],[16.01319],
48:
[30.288645],[28.384304],[22.095633],[22.25937],[20.740509],[25.826626],[25.401493],[25.202848],[19.867783],[16.119694],
49:
[26.789837],[44.84503],[34.48202],[25.890203],[36.11527],[41.294247],[33.693554],[30.033405],[24.420805],[20.396786],
50:
[24.445637],[37.38384],[38.504917],[26.116354],[23.434969],[33.74894],[27.285456],[12.761035],[19.165802],[17.667574],
51:
[30.94757],[35.416103],[44.36882],[31.69518],[29.852962],[42.10417],[35.189228],[33.95612],[21.423063],[18.03816],
52:
[40.86687],[45.456684],[42.08513],[25.27772],[26.570568],[40.161373],[22.575888],[18.99101],[29.592506],[24.739994],
53:
[39.880463],[50.375927],[30.976063],[26.214815],[40.771103],[46.719418],[24.911568],[24.543402],[26.355402],[17.669844],
54:
[35.324474],[39.77235],[29.829248],[32.218952],[24.114998],[48.39042],[35.632244],[27.160036],[25.179665],[13.83373],
55:
[35.78444],[50.16506],[30.048113],[37.430515],[26.391956],[28.517801],[40.240055],[26.64492],[21.845509],[22.06829],
56:
[27.882725],[39.93574],[42.220585],[33.876427],[27.83785],[35.770092],[43.529045],[31.345375],[22.80586],[16.899536],
57:
[25.258888],[32.040627],[21.503685],[30.70131],[27.651922],[37.952877],[27.164816],[19.836548],[18.851288],[16.626461],
58:
[31.056139],[35.164986],[33.775497],[40.212177],[30.851603],[33.321156],[33.165276],[15.272733],[21.519176],[21.451647],
59:
[30.408005],[34.823635],[41.8308],[41.365746],[23.45395],[33.232853],[43.616932],[25.221281],[29.619589],[24.188616],
60:
[36.410046],[29.436882],[33.71934],[42.887424],[29.283548],[35.873764],[44.564266],[21.484152],[19.681211],[17.841482],
61:
[26.754078],[39.141354],[28.729443],[38.49352],[24.8352],[30.284304],[39.390015],[16.773714],[18.837137],[22.940271],
62:
[52.99822],[45.173916],[38.11261],[24.728062],[40.843864],[27.012484],[20.459642],[28.873434],[28.598227],[20.419333],
63:
[38.813873],[37.534878],[26.165083],[31.822895],[33.861607],[40.174473],[25.615671],[26.80808],[19.50327],[18.90993],
64:
[25.121256],[46.826153],[28.279818],[40.632565],[32.612587],[25.472912],[31.719597],[24.27232],[17.038568],[21.271765],
65:
[31.41516],[41.96707],[34.361343],[22.089943],[24.506351],[21.583609],[34.74102],[12.931894],[20.2502],[27.341393],
66:
[48.94228],[29.193544],[41.4035],[44.24615],[29.75861],[36.080807],[33.70661],[27.402449],[19.692333],[16.662405],
67:
[29.614828],[35.71567],[33.190018],[38.043713],[23.492733],[28.808756],[43.356213],[27.791733],[25.71409],[12.973594],
68:
[43.265526],[49.836796],[38.935963],[29.272612],[34.067406],[38.633602],[30.681177],[26.077768],[22.617258],[24.504837],
69:
[28.059412],[30.876188],[36.145782],[25.38263],[25.854118],[37.49644],[35.545616],[22.223602],[20.39867],[13.843961],
70:
[22.420141],[48.64648],[31.856356],[38.55473],[24.028969],[21.121841],[37.548016],[19.512903],[23.707539],[27.186464],
71:
[33.60461],[35.587547],[31.19809],[27.619719],[39.613213],[28.299074],[33.70477],[28.850813],[15.259289],[16.633633],
72:
[32.33426],[41.399155],[28.736473],[26.328777],[33.10334],[47.215263],[46.68541],[21.238943],[18.095896],[17.72999],
73:
[25.25019],[32.017075],[35.363876],[36.65811],[31.715885],[23.369793],[35.379646],[27.089653],[19.258146],[12.225531],
74:
[43.74401],[40.384727],[45.467644],[42.61502],[39.140396],[43.33182],[28.821894],[25.178503],[26.933165],[15.355174],
75:
[26.12702],[30.006165],[26.429558],[27.568153],[19.55487],[43.443485],[27.181087],[19.356352],[24.477795],[13.38187],
76:
[42.60354],[39.739056],[22.649725],[36.258343],[22.090122],[23.075644],[22.015486],[23.345627],[18.548864],[17.642902],
77:
[31.381895],[43.330055],[32.65578],[30.548372],[23.158009],[32.750477],[32.27505],[22.88285],[20.12931],[15.404795],
78:
[36.52047],[47.18736],[35.048462],[32.670467],[26.35439],[26.726856],[27.706596],[27.971159],[21.205877],[16.26904],
79:
[34.73166],[39.274376],[30.74621],[24.22929],[37.656666],[39.07504],[39.112064],[18.160868],[27.358727],[27.702877],
80:
[43.182335],[42.92638],[28.130844],[32.45625],[48.22968],[25.173513],[24.945448],[25.121937],[23.330582],[16.870525],
81:
[25.107145],[52.418568],[36.844425],[42.615486],[31.925728],[23.018803],[21.885618],[18.430529],[20.508768],[35.88941],
82:
[35.301384],[42.31066],[21.503775],[34.682346],[27.493135],[37.920284],[37.557297],[19.731731],[23.147005],[16.415234],
83:
[40.923286],[37.67301],[37.11772],[32.578228],[46.64369],[50.84255],[28.727123],[24.75756],[23.95365],[19.097294],
84:
[41.181698],[32.48648],[36.219254],[42.461594],[23.137098],[42.781155],[30.750227],[25.988941],[21.245049],[22.92496],
85:
[38.733013],[44.96994],[43.34438],[34.117115],[36.29772],[40.461876],[43.720097],[26.933653],[20.264225],[27.988821],
86:
[25.553143],[28.122072],[24.252653],[26.651217],[40.118378],[36.613583],[27.80589],[25.389942],[17.998066],[20.92697],
87:
[25.828913],[36.859024],[31.21711],[42.762638],[31.928953],[41.119656],[34.804844],[22.001034],[21.515196],[22.373436],
88:
[33.864567],[26.218157],[32.507877],[31.522423],[34.356514],[30.189585],[29.143969],[23.656197],[22.087214],[18.8172],
89:
[28.105106],[27.34025],[31.45069],[39.068882],[26.37954],[31.63641],[27.004662],[23.44043],[16.020939],[20.702831],
90:
[42.53996],[34.95079],[28.201426],[29.885601],[30.906403],[34.34188],[30.126839],[21.590721],[21.812157],[15.572032],
91:
[38.36174],[33.236603],[27.406979],[29.82843],[35.188194],[29.373426],[32.53281],[22.03021],[22.29124],[14.465777],
92:
[49.81637],[41.78115],[31.344149],[34.933933],[39.853325],[26.888096],[36.734386],[21.166641],[18.479517],[20.932352],
93:
[32.58417],[43.2422],[29.160482],[35.9741],[22.038517],[27.11834],[43.012436],[22.957697],[15.662517],[19.450064],
94:
[39.404305],[32.43865],[40.693146],[27.25625],[39.800724],[43.932873],[32.184803],[21.756338],[15.863539],[20.502504],
95:
[38.934856],[39.934532],[35.647053],[22.480661],[43.097157],[37.227657],[30.289085],[22.109388],[22.89411],[23.729366],
96:
[36.945007],[38.724552],[24.555866],[30.914827],[26.258204],[29.368784],[24.603472],[14.799222],[17.405718],[15.499413],
97:
[36.13338],[43.764244],[27.431555],[41.430622],[33.019035],[32.3373],[29.527655],[25.70714],[24.335144],[27.937902],
98:
[30.731207],[32.315014],[33.573013],[34.61612],[26.111778],[29.902534],[36.81477],[21.548801],[17.033934],[19.603077],
99:
[40.137917],[24.949783],[36.38498],[29.331436],[32.933926],[25.108639],[42.990936],[28.657316],[25.090172],[19.987339],
